"","Richness","Species","Site","Year","Forest.type","N.Sus","Presence"
"6683",47,"Symphytum tuberosum","FRI2",2012,"Boreal forest",12,0
"6684",47,"Rubus sp.","FRI2",2012,"Boreal forest",12,0
"6685",47,"Erica sp.","FRI2",2012,"Boreal forest",12,0
"6686",47,"Galium rotundifolium","FRI2",2012,"Boreal forest",12,0
"6687",47,"Trochiscanthes nodiflora","FRI2",2012,"Boreal forest",12,0
"6688",47,"Teucrium scordium","FRI2",2012,"Boreal forest",12,0
"6689",47,"Euphorbia dulcis","FRI2",2012,"Boreal forest",12,0
"6690",47,"Lonicera xylosteum","FRI2",2012,"Boreal forest",12,0
"6691",47,"Lysimachia nummularia","FRI2",2012,"Boreal forest",12,0
"6692",47,"Carex pallescens","FRI2",2012,"Boreal forest",12,0
"6693",47,"Quercus sp.","FRI2",2012,"Boreal forest",12,0
"6694",47,"Solidago virgaurea","FRI2",2012,"Boreal forest",12,0
"6695",47,"Verbena officinalis","FRI2",2012,"Boreal forest",12,0
"6696",47,"Cyclamen sp.","FRI2",2012,"Boreal forest",12,0
"6697",47,"Allium sp.","FRI2",2012,"Boreal forest",12,0
"6698",47,"Astragalus glycyphyllos","FRI2",2012,"Boreal forest",12,0
"6699",47,"Cephalanthera damasonium","FRI2",2012,"Boreal forest",12,0
"6700",47,"Aquilegia vulgaris","FRI2",2012,"Boreal forest",12,0
"6701",52,"Abies alba","LOM1",1999,"Boreal forest",11,1
"6702",52,"Acer campestre","LOM1",1999,"Boreal forest",11,0
"6703",52,"Adoxa moschatellina","LOM1",1999,"Boreal forest",11,0
"6704",52,"Alchemilla acutiloba","LOM1",1999,"Boreal forest",11,0
"6705",52,"Andryala integrifolia","LOM1",1999,"Boreal forest",11,0
"6706",52,"Anthericum liliago","LOM1",1999,"Boreal forest",11,0
"6707",52,"Anthoxanthum odoratum","LOM1",1999,"Boreal forest",11,0
"6708",52,"Aremonia agrimonoides","LOM1",1999,"Boreal forest",11,0
"6709",52,"Athyrium filix-foemina","LOM1",1999,"Boreal forest",11,1
"6710",52,"Avenella flexuosa","LOM1",1999,"Boreal forest",11,0
"6711",52,"Betula pendula","LOM1",1999,"Boreal forest",11,1
"6712",52,"Brachypodium rupestre","LOM1",1999,"Boreal forest",11,0
"6713",52,"Brachypodium sylvaticum","LOM1",1999,"Boreal forest",11,0
"6714",52,"Campanula barbata","LOM1",1999,"Boreal forest",11,0
"6715",52,"Cardamine bulbifera","LOM1",1999,"Boreal forest",11,0
"6716",52,"Cardamine chelidonia","LOM1",1999,"Boreal forest",11,0
"6717",52,"Cardamine sp.","LOM1",1999,"Boreal forest",11,0
"6718",52,"Cardamine trifolia","LOM1",1999,"Boreal forest",11,0
"6719",52,"Carex flacca","LOM1",1999,"Boreal forest",11,0
"6720",52,"Carex hallerana","LOM1",1999,"Boreal forest",11,0
"6721",52,"Carex montana","LOM1",1999,"Boreal forest",11,0
"6722",52,"Carex olbiensis","LOM1",1999,"Boreal forest",11,0
"6723",52,"Carex pallescens","LOM1",1999,"Boreal forest",11,1
"6724",52,"Carex pilosa","LOM1",1999,"Boreal forest",11,0
"6725",52,"Carex pilulifera","LOM1",1999,"Boreal forest",11,0
"6726",52,"Carex remota","LOM1",1999,"Boreal forest",11,0
"6727",52,"Carpinus betulus","LOM1",1999,"Boreal forest",11,0
"6728",52,"Castanea sativa","LOM1",1999,"Boreal forest",11,0
"6729",52,"Celtis australis","LOM1",1999,"Boreal forest",11,0
"6730",52,"Cephalanthera longifolia","LOM1",1999,"Boreal forest",11,0
"6731",52,"Chaerophyllum hirsutum","LOM1",1999,"Boreal forest",11,0
"6732",52,"Chrysosplenium alternifolium","LOM1",1999,"Boreal forest",11,0
"6733",52,"Circaea alpina","LOM1",1999,"Boreal forest",11,0
"6734",52,"Clematis alpina","LOM1",1999,"Boreal forest",11,0
"6735",52,"Clinopodium vulgare","LOM1",1999,"Boreal forest",11,0
"6736",52,"Cornus sanguinea","LOM1",1999,"Boreal forest",11,0
"6737",52,"Corylus avellana","LOM1",1999,"Boreal forest",11,0
"6738",52,"Crataegus oxyacantha","LOM1",1999,"Boreal forest",11,0
"6739",52,"Crepis leontodontoides","LOM1",1999,"Boreal forest",11,0
"6740",52,"Cruciata glabra","LOM1",1999,"Boreal forest",11,0
"6741",52,"Cyclamen hederifolium","LOM1",1999,"Boreal forest",11,0
"6742",52,"Cytisus scoparius","LOM1",1999,"Boreal forest",11,0
"6743",52,"Cytisus villosus","LOM1",1999,"Boreal forest",11,0
"6744",52,"Dactylis glomerata","LOM1",1999,"Boreal forest",11,0
"6745",52,"Daphne laureola","LOM1",1999,"Boreal forest",11,0
"6746",52,"Deschampsia caespitosa","LOM1",1999,"Boreal forest",11,0
"6747",52,"Dicranella heteromalla","LOM1",1999,"Boreal forest",11,0
"6748",52,"Dryopteris dilatata","LOM1",1999,"Boreal forest",11,1
"6749",52,"Dryopteris filix-mas","LOM1",1999,"Boreal forest",11,1
"6750",52,"Epipactis microphylla","LOM1",1999,"Boreal forest",11,0
"6751",52,"Erica carnea","LOM1",1999,"Boreal forest",11,0
"6752",52,"Euonymus europaeus","LOM1",1999,"Boreal forest",11,0
"6753",52,"Euonymus latifolius","LOM1",1999,"Boreal forest",11,0
"6754",52,"Euphorbia amygdaloides","LOM1",1999,"Boreal forest",11,0
"6755",52,"Fagus sylvatica","LOM1",1999,"Boreal forest",11,1
"6756",52,"Festuca drymeia","LOM1",1999,"Boreal forest",11,0
"6757",52,"Festuca heterophylla","LOM1",1999,"Boreal forest",11,1
"6758",52,"Fragaria vesca","LOM1",1999,"Boreal forest",11,1
"6759",52,"Fraxinus ornus","LOM1",1999,"Boreal forest",11,0
"6760",52,"Galium odoratum","LOM1",1999,"Boreal forest",11,0
"6761",52,"Geranium robertianum","LOM1",1999,"Boreal forest",11,0
"6762",52,"Geranium versicolor","LOM1",1999,"Boreal forest",11,0
"6763",52,"Gymnocarpium dryopteris","LOM1",1999,"Boreal forest",11,1
"6764",52,"Hedera helix","LOM1",1999,"Boreal forest",11,0
"6765",52,"Hieracium sylvaticum","LOM1",1999,"Boreal forest",11,1
"6766",52,"Homogyne alpina","LOM1",1999,"Boreal forest",11,1
"6767",52,"Hypericum perfoliatum","LOM1",1999,"Boreal forest",11,0
"6768",52,"Ilex aquifolium","LOM1",1999,"Boreal forest",11,0
"6769",52,"Impatiens noli-tangere","LOM1",1999,"Boreal forest",11,0
"6770",52,"Juglans regia","LOM1",1999,"Boreal forest",11,0
"6771",52,"Juniperus communis","LOM1",1999,"Boreal forest",11,0
"6772",52,"Lamiastrum galeobdolon","LOM1",1999,"Boreal forest",11,0
"6773",52,"Lamium flexuosum","LOM1",1999,"Boreal forest",11,0
"6774",52,"Lathyrus vernus","LOM1",1999,"Boreal forest",11,0
"6775",52,"Leontodon hispidus","LOM1",1999,"Boreal forest",11,0
"6776",52,"Lilium martagon","LOM1",1999,"Boreal forest",11,0
"6777",52,"Lonicera caprifolium","LOM1",1999,"Boreal forest",11,0
"6778",52,"Lonicera xylosteum","LOM1",1999,"Boreal forest",11,0
"6779",52,"Luzula albida","LOM1",1999,"Boreal forest",11,0
"6780",52,"Luzula forsteri","LOM1",1999,"Boreal forest",11,0
"6781",52,"Luzula luzulina","LOM1",1999,"Boreal forest",11,0
"6782",52,"Luzula sieberi","LOM1",1999,"Boreal forest",11,0
"6783",52,"Luzula sylvatica","LOM1",1999,"Boreal forest",11,0
"6784",52,"Lycopodium annotinum","LOM1",1999,"Boreal forest",11,0
"6785",52,"Maianthemum bifolium","LOM1",1999,"Boreal forest",11,1
"6786",52,"Malus sylvestris","LOM1",1999,"Boreal forest",11,0
"6787",52,"Melampyrum pratense","LOM1",1999,"Boreal forest",11,0
"6788",52,"Melica uniflora","LOM1",1999,"Boreal forest",11,0
"6789",52,"Mercurialis perennis","LOM1",1999,"Boreal forest",11,0
"6790",52,"Mespilus germanica","LOM1",1999,"Boreal forest",11,0
"6791",52,"Milium effusum","LOM1",1999,"Boreal forest",11,1
"6792",52,"Moehringia trinervia","LOM1",1999,"Boreal forest",11,0
"6793",52,"Molinia arundinacea","LOM1",1999,"Boreal forest",11,0
"6794",52,"Molinia coerulea","LOM1",1999,"Boreal forest",11,0
"6795",52,"Monotropa hypopitys","LOM1",1999,"Boreal forest",11,0
"6796",52,"Mycelis muralis","LOM1",1999,"Boreal forest",11,0
"6797",52,"Myosotis sylvatica","LOM1",1999,"Boreal forest",11,0
"6798",52,"Myrtus communis","LOM1",1999,"Boreal forest",11,0
"6799",52,"Neottia nidus-avis","LOM1",1999,"Boreal forest",11,0
"6800",52,"Olea europaea","LOM1",1999,"Boreal forest",11,0
"6801",52,"Oryzopsis miliacea","LOM1",1999,"Boreal forest",11,0
"6802",52,"Oxalis acetosella","LOM1",1999,"Boreal forest",11,1
"6803",52,"Paris quadrifolia","LOM1",1999,"Boreal forest",11,0
"6804",52,"Petasites albus","LOM1",1999,"Boreal forest",11,0
"6805",52,"Phegopteris polypodioides","LOM1",1999,"Boreal forest",11,1
"6806",52,"Physospermum cornubiense","LOM1",1999,"Boreal forest",11,0
"6807",52,"Phyteuma betonicifolium","LOM1",1999,"Boreal forest",11,0
"6808",52,"Phyteuma orbiculare","LOM1",1999,"Boreal forest",11,0
"6809",52,"Picea abies","LOM1",1999,"Boreal forest",11,1
"6810",52,"Picris hieracioides","LOM1",1999,"Boreal forest",11,0
"6811",52,"Pinus cembra","LOM1",1999,"Boreal forest",11,0
"6812",52,"Pinus pinaster","LOM1",1999,"Boreal forest",11,0
"6813",52,"Pistacia lentiscus","LOM1",1999,"Boreal forest",11,0
"6814",52,"Poa sylvicola","LOM1",1999,"Boreal forest",11,0
"6815",52,"Polygonatum odoratum","LOM1",1999,"Boreal forest",11,0
"6816",52,"Polygonatum sp.","LOM1",1999,"Boreal forest",11,0
"6817",52,"Polygonatum verticillatum","LOM1",1999,"Boreal forest",11,0
"6818",52,"Polypodium sp.","LOM1",1999,"Boreal forest",11,0
"6819",52,"Potentilla aurea","LOM1",1999,"Boreal forest",11,0
"6820",52,"Potentilla erecta","LOM1",1999,"Boreal forest",11,0
"6821",52,"Prenanthes purpurea","LOM1",1999,"Boreal forest",11,1
"6822",52,"Prunella vulgaris","LOM1",1999,"Boreal forest",11,0
"6823",52,"Prunus avium","LOM1",1999,"Boreal forest",11,0
"6824",52,"Prunus spinosa","LOM1",1999,"Boreal forest",11,0
"6825",52,"Pteridium aquilinum","LOM1",1999,"Boreal forest",11,0
"6826",52,"Pyrus pyraster","LOM1",1999,"Boreal forest",11,0
"6827",52,"Quercus cerris","LOM1",1999,"Boreal forest",11,0
"6828",52,"Quercus ilex","LOM1",1999,"Boreal forest",11,0
"6829",52,"Quercus petraea","LOM1",1999,"Boreal forest",11,0
"6830",52,"Quercus pubescens","LOM1",1999,"Boreal forest",11,0
"6831",52,"Quercus robur","LOM1",1999,"Boreal forest",11,0
"6832",52,"Ranunculus lanuginosus","LOM1",1999,"Boreal forest",11,0
"6833",52,"Ranunculus nemorosus","LOM1",1999,"Boreal forest",11,0
"6834",52,"Rubia peregrina","LOM1",1999,"Boreal forest",11,0
"6835",52,"Rubus caesius","LOM1",1999,"Boreal forest",11,0
"6836",52,"Rubus hirtus","LOM1",1999,"Boreal forest",11,0
"6837",52,"Rubus idaeus","LOM1",1999,"Boreal forest",11,1
"6838",52,"Rubus saxatilis","LOM1",1999,"Boreal forest",11,0
"6839",52,"Rubus ulmifolius","LOM1",1999,"Boreal forest",11,0
"6840",52,"Ruscus aculeatus","LOM1",1999,"Boreal forest",11,0
"6841",52,"Sambucus racemosa","LOM1",1999,"Boreal forest",11,0
"6842",52,"Sanicula europaea","LOM1",1999,"Boreal forest",11,0
"6843",52,"Senecio fuchsii","LOM1",1999,"Boreal forest",11,1
"6844",52,"Serratula tinctoria","LOM1",1999,"Boreal forest",11,0
"6845",52,"Smilax aspera","LOM1",1999,"Boreal forest",11,0
"6846",52,"Solidago virgaurea","LOM1",1999,"Boreal forest",11,0
"6847",52,"Sonchus oleraceus","LOM1",1999,"Boreal forest",11,0
"6848",52,"Sorbus aucuparia","LOM1",1999,"Boreal forest",11,1
"6849",52,"Sorbus domestica","LOM1",1999,"Boreal forest",11,0
"6850",52,"Sorbus torminalis","LOM1",1999,"Boreal forest",11,0
"6851",52,"Stachys officinalis","LOM1",1999,"Boreal forest",11,0
"6852",52,"Stellaria media","LOM1",1999,"Boreal forest",11,0
"6853",52,"Stellaria nemorum","LOM1",1999,"Boreal forest",11,0
"6854",52,"Tamus communis","LOM1",1999,"Boreal forest",11,0
"6855",52,"Teucrium siculum","LOM1",1999,"Boreal forest",11,0
"6856",52,"Trifolium sp.","LOM1",1999,"Boreal forest",11,0
"6857",52,"Vaccinium myrtillus","LOM1",1999,"Boreal forest",11,1
"6858",52,"Vaccinium vitis idaea","LOM1",1999,"Boreal forest",11,0
"6859",52,"Veronica montana","LOM1",1999,"Boreal forest",11,0
"6860",52,"Veronica officinalis","LOM1",1999,"Boreal forest",11,1
"6861",52,"Viburnum tinus","LOM1",1999,"Boreal forest",11,0
"6862",52,"Vinca minor","LOM1",1999,"Boreal forest",11,0
"6863",52,"Viola alba","LOM1",1999,"Boreal forest",11,0
"6864",52,"Viola biflora","LOM1",1999,"Boreal forest",11,1
"6865",52,"Viola reichenbachiana","LOM1",1999,"Boreal forest",11,1
"6866",52,"Epipactis muelleri","LOM1",1999,"Boreal forest",11,0
"6867",52,"Agrostis tenuis","LOM1",1999,"Boreal forest",11,0
"6868",52,"Digitalis micrantha","LOM1",1999,"Boreal forest",11,0
"6869",52,"Acer platanoides","LOM1",1999,"Boreal forest",11,0
"6870",52,"Galium aparine","LOM1",1999,"Boreal forest",11,0
"6871",52,"Epipactis helleborine","LOM1",1999,"Boreal forest",11,0
"6872",52,"Polystichum setiferum","LOM1",1999,"Boreal forest",11,0
"6873",52,"Cardamine heptaphylla","LOM1",1999,"Boreal forest",11,0
"6874",52,"Lysimachia nemorum","LOM1",1999,"Boreal forest",11,0
"6875",52,"Arisarum proboscideum","LOM1",1999,"Boreal forest",11,0
"6876",52,"Veronica chamaedrys","LOM1",1999,"Boreal forest",11,1
"6877",52,"Euphorbia corallioides","LOM1",1999,"Boreal forest",11,0
"6878",52,"Hordelymus europaeus","LOM1",1999,"Boreal forest",11,0
"6879",52,"Lamium album","LOM1",1999,"Boreal forest",11,0
"6880",52,"Polygonatum multiflorum","LOM1",1999,"Boreal forest",11,0
"6881",52,"Viola alba","LOM1",1999,"Boreal forest",11,0
"6882",52,"Viola riviniana","LOM1",1999,"Boreal forest",11,0
"6883",52,"Helleborus foetidus","LOM1",1999,"Boreal forest",11,0
"6884",52,"Saxifraga rotundifolia","LOM1",1999,"Boreal forest",11,0
"6885",52,"Cephalanthera rubra","LOM1",1999,"Boreal forest",11,0
"6886",52,"Galium rotundifolium","LOM1",1999,"Boreal forest",11,0
"6887",52,"Arum maculatum","LOM1",1999,"Boreal forest",11,0
"6888",52,"Acer pseudoplatanus","LOM1",1999,"Boreal forest",11,1
"6889",52,"Brachypodium pinnatum","LOM1",1999,"Boreal forest",11,0
"6890",52,"Lathyrus niger","LOM1",1999,"Boreal forest",11,0
"6891",52,"Pirus communis","LOM1",1999,"Boreal forest",11,0
"6892",52,"Platanthera sp.","LOM1",1999,"Boreal forest",11,0
"6893",52,"Holcus lanatus","LOM1",1999,"Boreal forest",11,0
"6894",52,"Prunus sp.","LOM1",1999,"Boreal forest",11,0
"6895",52,"Acer sp.","LOM1",1999,"Boreal forest",11,0
"6896",52,"Hieracium sp.","LOM1",1999,"Boreal forest",11,0
"6897",52,"Rosa sp.","LOM1",1999,"Boreal forest",11,0
"6898",52,"Lilium bulbiferum","LOM1",1999,"Boreal forest",11,0
"6899",52,"Erica arborea","LOM1",1999,"Boreal forest",11,0
"6900",52,"Pirus sp.","LOM1",1999,"Boreal forest",11,0
"6901",52,"Calluna vulgaris","LOM1",1999,"Boreal forest",11,0
"6902",52,"Genista tinctoria","LOM1",1999,"Boreal forest",11,0
"6903",52,"Hypericum montanum","LOM1",1999,"Boreal forest",11,0
"6904",52,"Genista germanica","LOM1",1999,"Boreal forest",11,0
"6905",52,"Alliaria petiolata","LOM1",1999,"Boreal forest",11,0
"6906",52,"Crataegus monogyna","LOM1",1999,"Boreal forest",11,0
"6907",52,"Euphorbia dulcis","LOM1",1999,"Boreal forest",11,1
"6908",52,"Galium laevigatum","LOM1",1999,"Boreal forest",11,0
"6909",52,"Ligustrum vulgare","LOM1",1999,"Boreal forest",11,0
"6910",52,"Pulmonaria officinalis","LOM1",1999,"Boreal forest",11,0
"6911",52,"Rosa arvensis","LOM1",1999,"Boreal forest",11,0
"6912",52,"Stachys sylvatica","LOM1",1999,"Boreal forest",11,0
"6913",52,"Viola hirta","LOM1",1999,"Boreal forest",11,0
"6914",52,"Clematis vitalba","LOM1",1999,"Boreal forest",11,0
"6915",52,"Primula vulgaris","LOM1",1999,"Boreal forest",11,0
"6916",52,"Ranunculus auricomus","LOM1",1999,"Boreal forest",11,0
"6917",52,"Rhamnus catharticus","LOM1",1999,"Boreal forest",11,0
"6918",52,"Ulmus minor","LOM1",1999,"Boreal forest",11,0
"6919",52,"Viburnum opulus","LOM1",1999,"Boreal forest",11,0
"6920",52,"Carex pendula","LOM1",1999,"Boreal forest",11,0
"6921",52,"Carex sylvatica","LOM1",1999,"Boreal forest",11,0
"6922",52,"Fraxinus oxycarpa","LOM1",1999,"Boreal forest",11,0
"6923",52,"Geum urbanum","LOM1",1999,"Boreal forest",11,0
"6924",52,"Lamium orvala","LOM1",1999,"Boreal forest",11,0
"6925",52,"Veratrum nigrum","LOM1",1999,"Boreal forest",11,0
"6926",52,"Heracleum sphondylium","LOM1",1999,"Boreal forest",11,0
"6927",52,"Melica nutans","LOM1",1999,"Boreal forest",11,0
"6928",52,"Ornithogalum pyrenaicum","LOM1",1999,"Boreal forest",11,0
"6929",52,"Asparagus tenuifolius","LOM1",1999,"Boreal forest",11,0
"6930",52,"Ajuga reptans","LOM1",1999,"Boreal forest",11,1
"6931",52,"Vincetoxicum hirundinaria","LOM1",1999,"Boreal forest",11,0
"6932",52,"Hieracium racemosum","LOM1",1999,"Boreal forest",11,0
"6933",52,"Loroglossum hircinum","LOM1",1999,"Boreal forest",11,0
"6934",52,"Rhinanthus minor","LOM1",1999,"Boreal forest",11,0
"6935",52,"Cornus mas","LOM1",1999,"Boreal forest",11,0
"6936",52,"Holcus mollis","LOM1",1999,"Boreal forest",11,0
"6937",52,"Quercus sp.","LOM1",1999,"Boreal forest",11,0
"6938",52,"Hypericum perforatum","LOM1",1999,"Boreal forest",11,0
"6939",52,"Oenanthe pimpinelloides","LOM1",1999,"Boreal forest",11,0
"6940",52,"Pinus strobus","LOM1",1999,"Boreal forest",11,0
"6941",52,"Pirus pyraster","LOM1",1999,"Boreal forest",11,0
"6942",52,"Anemone nemorosa","LOM1",1999,"Boreal forest",11,1
"6943",52,"Carex caryophyllea","LOM1",1999,"Boreal forest",11,0
"6944",52,"Carex digitata","LOM1",1999,"Boreal forest",11,1
"6945",52,"Festuca altissima","LOM1",1999,"Boreal forest",11,1
"6946",52,"Fraxinus excelsior","LOM1",1999,"Boreal forest",11,1
"6947",52,"Lonicera nigra","LOM1",1999,"Boreal forest",11,1
"6948",52,"Luzula nivea","LOM1",1999,"Boreal forest",11,1
"6949",52,"Luzula pilosa","LOM1",1999,"Boreal forest",11,1
"6950",52,"Orchis latifolia","LOM1",1999,"Boreal forest",11,1
"6951",52,"Polypodium vulgare","LOM1",1999,"Boreal forest",11,1
"6952",52,"Pulsatilla montana","LOM1",1999,"Boreal forest",11,1
"6953",52,"Saxifraga cuneifolia","LOM1",1999,"Boreal forest",11,1
"6954",52,"Sorbus aria","LOM1",1999,"Boreal forest",11,1
"6955",52,"Thalictrum aquilegifolium","LOM1",1999,"Boreal forest",11,0
"6956",52,"Geranium phaeum","LOM1",1999,"Boreal forest",11,1
"6957",52,"Veronica urticifolia","LOM1",1999,"Boreal forest",11,1
"6958",52,"Melampyrum sylvaticum","LOM1",1999,"Boreal forest",11,1
"6959",52,"Dryopteris affinis","LOM1",1999,"Boreal forest",11,1
"6960",52,"Ranunculus montanus","LOM1",1999,"Boreal forest",11,0
"6961",52,"Asplenium trichomanes","LOM1",1999,"Boreal forest",11,0
"6962",52,"Laburnum alpinum","LOM1",1999,"Boreal forest",11,1
"6963",52,"Coronilla emerus","LOM1",1999,"Boreal forest",11,0
"6964",52,"Cytisus sessilifolius","LOM1",1999,"Boreal forest",11,0
"6965",52,"Laburnum anagyroides","LOM1",1999,"Boreal forest",11,0
"6966",52,"Lathyrus venetus","LOM1",1999,"Boreal forest",11,0
"6967",52,"Platanthera bifolia","LOM1",1999,"Boreal forest",11,0
"6968",52,"Potentilla micrantha","LOM1",1999,"Boreal forest",11,0
"6969",52,"Silene italica","LOM1",1999,"Boreal forest",11,0
"6970",52,"Ptilostemon strictus","LOM1",1999,"Boreal forest",11,0
"6971",52,"Trifolium ochroleucum","LOM1",1999,"Boreal forest",11,0
"6972",52,"Vicia sepium","LOM1",1999,"Boreal forest",11,0
"6973",52,"Acer obtusatum","LOM1",1999,"Boreal forest",11,0
"6974",52,"Buglossoides purpurocaerulea","LOM1",1999,"Boreal forest",11,0
"6975",52,"Campanula trachelium","LOM1",1999,"Boreal forest",11,0
"6976",52,"Hepatica nobilis","LOM1",1999,"Boreal forest",11,0
"6977",52,"Melittis melissophyllum","LOM1",1999,"Boreal forest",11,0
"6978",52,"Asparagus acutifolius","LOM1",1999,"Boreal forest",11,0
"6979",52,"Asplenium onopteris","LOM1",1999,"Boreal forest",11,0
"6980",52,"Symphytum tuberosum","LOM1",1999,"Boreal forest",11,0
"6981",52,"Rosa sempervirens","LOM1",1999,"Boreal forest",11,0
"6982",52,"Scutellaria columnae","LOM1",1999,"Boreal forest",11,0
"6983",52,"Vitis vinifera","LOM1",1999,"Boreal forest",11,0
"6984",52,"Carex distachya","LOM1",1999,"Boreal forest",11,0
"6985",52,"Epilobium angustifolium","LOM1",1999,"Boreal forest",11,0
"6986",52,"Epilobium montanum","LOM1",1999,"Boreal forest",11,0
"6987",52,"Hieracium prenanthoides","LOM1",1999,"Boreal forest",11,0
"6988",52,"Larix decidua","LOM1",1999,"Boreal forest",11,0
"6989",52,"Orthilia secunda","LOM1",1999,"Boreal forest",11,0
"6990",52,"Antennaria dioica","LOM1",1999,"Boreal forest",11,0
"6991",52,"Sambucus nigra","LOM1",1999,"Boreal forest",11,0
"6992",52,"Vaccinium vitis-idaea","LOM1",1999,"Boreal forest",11,0
"6993",52,"Valeriana tripteris","LOM1",1999,"Boreal forest",11,0
"6994",52,"Berberis vulgaris","LOM1",1999,"Boreal forest",11,0
"6995",52,"Selaginella selaginoides","LOM1",1999,"Boreal forest",11,0
"6996",52,"Galeopsis speciosa","LOM1",1999,"Boreal forest",11,0
"6997",52,"Cardamine flexuosa","LOM1",1999,"Boreal forest",11,0
"6998",52,"Urtica dioica","LOM1",1999,"Boreal forest",11,0
"6999",52,"Ballota nigra","LOM1",1999,"Boreal forest",11,0
"7000",52,"Viola alba","LOM1",1999,"Boreal forest",11,0
"7001",52,"Robinia pseudoacacia","LOM1",1999,"Boreal forest",11,0
"7002",52,"Platanthera chlorantha","LOM1",1999,"Boreal forest",11,0
"7003",52,"Rubus sp.","LOM1",1999,"Boreal forest",11,0
"7004",52,"Hypericum montanum","LOM1",1999,"Boreal forest",11,0
"7005",52,"Genista pilosa","LOM1",1999,"Boreal forest",11,0
"7006",52,"Cerastium sylvaticum","LOM1",1999,"Boreal forest",11,0
"7007",52,"Colchicum autumnale","LOM1",1999,"Boreal forest",11,0
"7008",52,"Arum italicum","LOM1",1999,"Boreal forest",11,0
"7009",52,"Silene viridiflora","LOM1",1999,"Boreal forest",11,0
"7010",52,"Luzula campestris","LOM1",1999,"Boreal forest",11,0
"7011",52,"Sedum cepaea","LOM1",1999,"Boreal forest",11,0
"7012",52,"Festuca rubra","LOM1",1999,"Boreal forest",11,1
"7013",52,"Listera cordata","LOM1",1999,"Boreal forest",11,0
"7014",52,"Arbutus unedo","LOM1",1999,"Boreal forest",11,0
"7015",52,"Eurhynchium praelongum","LOM1",1999,"Boreal forest",11,0
"7016",52,"Leucorchis albida","LOM1",1999,"Boreal forest",11,0
"7017",52,"Polystichum lonchitis","LOM1",1999,"Boreal forest",11,0
"7018",52,"Rubus hirtus","LOM1",1999,"Boreal forest",11,0
"7019",52,"Carex sp.","LOM1",1999,"Boreal forest",11,0
"7020",52,"Galium parisiense","LOM1",1999,"Boreal forest",11,0
"7021",52,"Moehringia muscosa","LOM1",1999,"Boreal forest",11,0
"7022",52,"Myosotis arvensis","LOM1",1999,"Boreal forest",11,0
"7023",52,"Ornithogalum umbellatum","LOM1",1999,"Boreal forest",11,0
"7024",52,"Allium ursinum","LOM1",1999,"Boreal forest",11,0
"7025",52,"Laurus nobilis","LOM1",1999,"Boreal forest",11,0
"7026",52,"Carex divulsa","LOM1",1999,"Boreal forest",11,0
"7027",52,"Melampyrum cristatum","LOM1",1999,"Boreal forest",11,0
"7028",52,"Campanula rapunculus","LOM1",1999,"Boreal forest",11,0
"7029",52,"Silene italica","LOM1",1999,"Boreal forest",11,0
"7030",52,"Galium sp.","LOM1",1999,"Boreal forest",11,0
"7031",52,"Anthriscus sylvestris","LOM1",1999,"Boreal forest",11,0
"7032",52,"Astrantia major","LOM1",1999,"Boreal forest",11,0
"7033",52,"Dryopteris carthusiana","LOM1",1999,"Boreal forest",11,0
"7034",52,"Aruncus dioicus","LOM1",1999,"Boreal forest",11,0
"7035",52,"Peucedanum ostruthium","LOM1",1999,"Boreal forest",11,0
"7036",52,"Lathyrus sylvestris","LOM1",1999,"Boreal forest",11,0
"7037",52,"Cyclamen repandum","LOM1",1999,"Boreal forest",11,0
"7038",52,"Urtica sp.","LOM1",1999,"Boreal forest",11,0
"7039",52,"Orobanche schultzii","LOM1",1999,"Boreal forest",11,0
"7040",52,"Iris foetidissima","LOM1",1999,"Boreal forest",11,0
"7041",52,"Phillyrea latifolia","LOM1",1999,"Boreal forest",11,0
"7042",52,"Ostrya carpinifolia","LOM1",1999,"Boreal forest",11,0
"7043",52,"Cardamine enneaphyllos","LOM1",1999,"Boreal forest",11,0
"7044",52,"Actaea spicata","LOM1",1999,"Boreal forest",11,0
"7045",52,"Digitalis lutea","LOM1",1999,"Boreal forest",11,0
"7046",52,"Agrostis capillaris","LOM1",1999,"Boreal forest",11,0
"7047",52,"Huperzia selago","LOM1",1999,"Boreal forest",11,0
"7048",52,"Senecio ovatus","LOM1",1999,"Boreal forest",11,0
"7049",52,"Thesium sp.","LOM1",1999,"Boreal forest",11,0
"7050",52,"Angelica sylvestris","LOM1",1999,"Boreal forest",11,0
"7051",52,"Rosa pendulina","LOM1",1999,"Boreal forest",11,0
"7052",52,"Bromus ramosus","LOM1",1999,"Boreal forest",11,0
"7053",52,"Gentiana purpurea","LOM1",1999,"Boreal forest",11,0
"7054",52,"Senecio cacaliaster","LOM1",1999,"Boreal forest",11,0
"7055",52,"Cardamine monteluccii","LOM1",1999,"Boreal forest",11,0
"7056",52,"Geranium lucidum","LOM1",1999,"Boreal forest",11,0
"7057",52,"Doronicum columnae","LOM1",1999,"Boreal forest",11,0
"7058",52,"Anemone apennina","LOM1",1999,"Boreal forest",11,0
"7059",52,"Orobanche sp.","LOM1",1999,"Boreal forest",11,0
"7060",52,"Ailanthus altissima","LOM1",1999,"Boreal forest",11,0
"7061",52,"Hieracium racemosum","LOM1",1999,"Boreal forest",11,0
"7062",52,"Veratrum album","LOM1",1999,"Boreal forest",11,1
