"","Site_Year","Species","Site","Year","Forest.type","Ell_Temp","Ell_Moisture","Ell_Light"
"538","TOS1_2013","Quercus ilex","TOS1",2013,"Mediterranean forest",9,4,7
"539","TOS1_2013","Rubia peregrina","TOS1",2013,"Mediterranean forest",9,4,5
"540","TOS1_2013","Rubus ulmifolius","TOS1",2013,"Mediterranean forest",8,4,7
"541","TOS1_2013","Ruscus aculeatus","TOS1",2013,"Mediterranean forest",8,4,4
"542","TOS1_2013","Smilax aspera","TOS1",2013,"Mediterranean forest",10,4,6
"543","TOS1_2013","Tamus communis","TOS1",2013,"Mediterranean forest",7,5,5
"544","TOS1_2013","Viola alba","TOS1",2013,"Mediterranean forest",8,5,5
"545","TOS1_2013","Ulmus minor","TOS1",2013,"Mediterranean forest",7.5,4.5,5.5
"546","TOS1_2013","Coronilla emerus","TOS1",2013,"Mediterranean forest",6,3,7
"547","TOS1_2013","Asplenium onopteris","TOS1",2013,"Mediterranean forest",7.7,3.7,5
"548","TOS1_2013","Symphytum tuberosum","TOS1",2013,"Mediterranean forest",6,5,4
"549","TOS1_2013","Vitis vinifera","TOS1",2013,"Mediterranean forest",8,6,6
"550","TOS1_2013","Arbutus unedo","TOS1",2013,"Mediterranean forest",9,3,9
"551","TOS1_2014","Fraxinus ornus","TOS1",2014,"Mediterranean forest",8,3,7
"552","TOS1_2014","Hedera helix","TOS1",2014,"Mediterranean forest",5,5,4
"553","TOS1_2014","Malus sylvestris","TOS1",2014,"Mediterranean forest",5,5,7
"554","TOS1_2014","Melica uniflora","TOS1",2014,"Mediterranean forest",5,5,3
"555","TOS1_2014","Quercus ilex","TOS1",2014,"Mediterranean forest",9,4,7
"556","TOS1_2014","Rubia peregrina","TOS1",2014,"Mediterranean forest",9,4,5
"557","TOS1_2014","Rubus ulmifolius","TOS1",2014,"Mediterranean forest",8,4,7
"558","TOS1_2014","Ruscus aculeatus","TOS1",2014,"Mediterranean forest",8,4,4
"559","TOS1_2014","Smilax aspera","TOS1",2014,"Mediterranean forest",10,4,6
"560","TOS1_2014","Tamus communis","TOS1",2014,"Mediterranean forest",7,5,5
"561","TOS1_2014","Ulmus minor","TOS1",2014,"Mediterranean forest",7.5,4.5,5.5
"562","TOS1_2014","Ajuga reptans","TOS1",2014,"Mediterranean forest",NA,6,6
"563","TOS1_2014","Asplenium onopteris","TOS1",2014,"Mediterranean forest",7.7,3.7,5
"564","TOS1_2014","Rosa sempervirens","TOS1",2014,"Mediterranean forest",8,4,6
"565","TOS1_2014","Vitis vinifera","TOS1",2014,"Mediterranean forest",8,6,6
"566","TOS1_2014","Malus domestica","TOS1",2014,"Mediterranean forest",7,5,7
"567","TOS1_2014","Fissidens serrulatus","TOS1",2014,"Mediterranean forest",NA,NA,NA
"568","TOS2_2005","Carex olbiensis","TOS2",2005,"Mediterranean forest",8,3,4
"569","TOS2_2005","Cyclamen hederifolium","TOS2",2005,"Mediterranean forest",8,5,4
"570","TOS2_2005","Cytisus villosus","TOS2",2005,"Mediterranean forest",8,4,6
"571","TOS2_2005","Fraxinus ornus","TOS2",2005,"Mediterranean forest",8,3,7
"572","TOS2_2005","Myrtus communis","TOS2",2005,"Mediterranean forest",9,4,8
"573","TOS2_2005","Quercus ilex","TOS2",2005,"Mediterranean forest",9,4,7
"574","TOS2_2005","Quercus pubescens","TOS2",2005,"Mediterranean forest",7,4.5,7
"575","TOS2_2005","Rubia peregrina","TOS2",2005,"Mediterranean forest",9,4,5
"576","TOS2_2005","Ruscus aculeatus","TOS2",2005,"Mediterranean forest",8,4,4
"577","TOS2_2005","Smilax aspera","TOS2",2005,"Mediterranean forest",10,4,6
"578","TOS2_2005","Tamus communis","TOS2",2005,"Mediterranean forest",7,5,5
"579","TOS2_2005","Viburnum tinus","TOS2",2005,"Mediterranean forest",9,4,5
"580","TOS2_2005","Viola alba","TOS2",2005,"Mediterranean forest",8,5,5
"581","TOS2_2005","Asparagus acutifolius","TOS2",2005,"Mediterranean forest",9,2,6
"582","TOS2_2005","Asplenium onopteris","TOS2",2005,"Mediterranean forest",7.7,3.7,5
"583","TOS2_2005","Carex distachya","TOS2",2005,"Mediterranean forest",6,4,6
"584","TOS2_2005","Arum italicum","TOS2",2005,"Mediterranean forest",8,4,6
"585","TOS2_2005","Arbutus unedo","TOS2",2005,"Mediterranean forest",9,3,9
"586","TOS2_2010","Brachypodium rupestre","TOS2",2010,"Mediterranean forest",6,5,8
"587","TOS2_2010","Brachypodium sylvaticum","TOS2",2010,"Mediterranean forest",5,5,4
"588","TOS2_2010","Carex olbiensis","TOS2",2010,"Mediterranean forest",8,3,4
"589","TOS2_2010","Cyclamen hederifolium","TOS2",2010,"Mediterranean forest",8,5,4
"590","TOS2_2010","Cytisus scoparius","TOS2",2010,"Mediterranean forest",6,5,7
"591","TOS2_2010","Cytisus villosus","TOS2",2010,"Mediterranean forest",8,4,6
"592","TOS2_2010","Fraxinus ornus","TOS2",2010,"Mediterranean forest",8,3,7
"593","TOS2_2010","Quercus ilex","TOS2",2010,"Mediterranean forest",9,4,7
"594","TOS2_2010","Quercus pubescens","TOS2",2010,"Mediterranean forest",7,4.5,7
"595","TOS2_2010","Rubia peregrina","TOS2",2010,"Mediterranean forest",9,4,5
"596","TOS2_2010","Rubus ulmifolius","TOS2",2010,"Mediterranean forest",8,4,7
"597","TOS2_2010","Ruscus aculeatus","TOS2",2010,"Mediterranean forest",8,4,4
"598","TOS2_2010","Smilax aspera","TOS2",2010,"Mediterranean forest",10,4,6
"599","TOS2_2010","Tamus communis","TOS2",2010,"Mediterranean forest",7,5,5
"600","TOS2_2010","Viburnum tinus","TOS2",2010,"Mediterranean forest",9,4,5
"601","TOS2_2010","Viola alba","TOS2",2010,"Mediterranean forest",8,5,5
"602","TOS2_2010","Carex distachya","TOS2",2010,"Mediterranean forest",6,4,6
"603","TOS2_2010","Arum italicum","TOS2",2010,"Mediterranean forest",8,4,6
"604","TOS2_2010","Arbutus unedo","TOS2",2010,"Mediterranean forest",9,3,9
"605","TOS2_2010","Rhamnus alaternus","TOS2",2010,"Mediterranean forest",9,4,7
"606","TOS2_2011","Fraxinus ornus","TOS2",2011,"Mediterranean forest",8,3,7
"607","TOS2_2011","Myrtus communis","TOS2",2011,"Mediterranean forest",9,4,8
"608","TOS2_2011","Quercus ilex","TOS2",2011,"Mediterranean forest",9,4,7
"609","TOS2_2011","Quercus pubescens","TOS2",2011,"Mediterranean forest",7,4.5,7
"610","TOS2_2011","Rubia peregrina","TOS2",2011,"Mediterranean forest",9,4,5
"611","TOS2_2011","Ruscus aculeatus","TOS2",2011,"Mediterranean forest",8,4,4
"612","TOS2_2011","Smilax aspera","TOS2",2011,"Mediterranean forest",10,4,6
"613","TOS2_2011","Viburnum tinus","TOS2",2011,"Mediterranean forest",9,4,5
"614","TOS2_2011","Viola alba","TOS2",2011,"Mediterranean forest",8,5,5
"615","TOS2_2011","Asparagus acutifolius","TOS2",2011,"Mediterranean forest",9,2,6
"616","TOS2_2011","Carex distachya","TOS2",2011,"Mediterranean forest",6,4,6
"617","TOS2_2011","Phillyrea latifolia","TOS2",2011,"Mediterranean forest",8,4,6
"618","TOS2_2012","Cytisus scoparius","TOS2",2012,"Mediterranean forest",6,5,7
"619","TOS2_2012","Fraxinus ornus","TOS2",2012,"Mediterranean forest",8,3,7
"620","TOS2_2012","Myrtus communis","TOS2",2012,"Mediterranean forest",9,4,8
"621","TOS2_2012","Quercus cerris","TOS2",2012,"Mediterranean forest",8,4,6
"622","TOS2_2012","Quercus ilex","TOS2",2012,"Mediterranean forest",9,4,7
"623","TOS2_2012","Quercus pubescens","TOS2",2012,"Mediterranean forest",7,4.5,7
"624","TOS2_2012","Rubia peregrina","TOS2",2012,"Mediterranean forest",9,4,5
"625","TOS2_2012","Ruscus aculeatus","TOS2",2012,"Mediterranean forest",8,4,4
"626","TOS2_2012","Smilax aspera","TOS2",2012,"Mediterranean forest",10,4,6
"627","TOS2_2012","Viburnum tinus","TOS2",2012,"Mediterranean forest",9,4,5
"628","TOS2_2012","Viola alba","TOS2",2012,"Mediterranean forest",8,5,5
"629","TOS2_2012","Carex distachya","TOS2",2012,"Mediterranean forest",6,4,6
"630","TOS2_2012","Phillyrea latifolia","TOS2",2012,"Mediterranean forest",8,4,6
"631","TOS2_2012","Phillyrea angustifolia","TOS2",2012,"Mediterranean forest",10,2,9
"632","TOS2_2023","Andryala integrifolia","TOS2",2023,"Mediterranean forest",9,4,8
"633","TOS2_2023","Carex hallerana","TOS2",2023,"Mediterranean forest",7,3,5
"634","TOS2_2023","Carex olbiensis","TOS2",2023,"Mediterranean forest",8,3,4
"635","TOS2_2023","Cytisus villosus","TOS2",2023,"Mediterranean forest",8,4,6
"636","TOS2_2023","Fraxinus ornus","TOS2",2023,"Mediterranean forest",8,3,7
"637","TOS2_2023","Hypericum perfoliatum","TOS2",2023,"Mediterranean forest",8,4,6
"638","TOS2_2023","Myrtus communis","TOS2",2023,"Mediterranean forest",9,4,8
"639","TOS2_2023","Olea europaea","TOS2",2023,"Mediterranean forest",10,3,9
"640","TOS2_2023","Oryzopsis miliacea","TOS2",2023,"Mediterranean forest",9,4,5
"641","TOS2_2023","Picris hieracioides","TOS2",2023,"Mediterranean forest",6,4,8
"642","TOS2_2023","Pistacia lentiscus","TOS2",2023,"Mediterranean forest",10,2,9
"643","TOS2_2023","Quercus ilex","TOS2",2023,"Mediterranean forest",9,4,7
"644","TOS2_2023","Quercus pubescens","TOS2",2023,"Mediterranean forest",7,4.5,7
"645","TOS2_2023","Rubia peregrina","TOS2",2023,"Mediterranean forest",9,4,5
"646","TOS2_2023","Ruscus aculeatus","TOS2",2023,"Mediterranean forest",8,4,4
"647","TOS2_2023","Smilax aspera","TOS2",2023,"Mediterranean forest",10,4,6
"648","TOS2_2023","Sonchus oleraceus","TOS2",2023,"Mediterranean forest",5,4,7
"649","TOS2_2023","Trifolium sp.","TOS2",2023,"Mediterranean forest",NA,NA,NA
"650","TOS2_2023","Viburnum tinus","TOS2",2023,"Mediterranean forest",9,4,5
"651","TOS2_2023","Viola alba","TOS2",2023,"Mediterranean forest",8,5,5
