"","Site_Year","Species","Site","Year","Forest.type","Ell_Temp","Ell_Moisture","Ell_Light"
"1","ABR1_1999","Cardamine bulbifera","ABR1",1999,"Nemoral beech forest",5,5,3
"2","ABR1_1999","Cardamine chelidonia","ABR1",1999,"Nemoral beech forest",4,7,5
"3","ABR1_1999","Epipactis microphylla","ABR1",1999,"Nemoral beech forest",7,3,3
"4","ABR1_1999","Fagus sylvatica","ABR1",1999,"Nemoral beech forest",5,5,5
"5","ABR1_1999","Fragaria vesca","ABR1",1999,"Nemoral beech forest",NA,4,6
"6","ABR1_1999","Galium odoratum","ABR1",1999,"Nemoral beech forest",5,5,2
"7","ABR1_1999","Geranium robertianum","ABR1",1999,"Nemoral beech forest",6,4,4
"8","ABR1_1999","Monotropa hypopitys","ABR1",1999,"Nemoral beech forest",4,4,3
"9","ABR1_1999","Mycelis muralis","ABR1",1999,"Nemoral beech forest",5,5,4
"10","ABR1_1999","Myosotis sylvatica","ABR1",1999,"Nemoral beech forest",5,6,5
"11","ABR1_1999","Neottia nidus-avis","ABR1",1999,"Nemoral beech forest",5,5,2
"12","ABR1_1999","Ranunculus lanuginosus","ABR1",1999,"Nemoral beech forest",NA,6,3
"13","ABR1_1999","Rubus caesius","ABR1",1999,"Nemoral beech forest",5,7,7
"14","ABR1_1999","Sanicula europaea","ABR1",1999,"Nemoral beech forest",5,5,4
"15","ABR1_1999","Sorbus aucuparia","ABR1",1999,"Nemoral beech forest",5,5,6
"16","ABR1_1999","Stellaria media","ABR1",1999,"Nemoral beech forest",7,4,6
"17","ABR1_1999","Veronica montana","ABR1",1999,"Nemoral beech forest",5,7,4
"18","ABR1_1999","Veronica officinalis","ABR1",1999,"Nemoral beech forest",5,4,5
"19","ABR1_1999","Agrostis tenuis","ABR1",1999,"Nemoral beech forest",NA,NA,7
"20","ABR1_1999","Digitalis micrantha","ABR1",1999,"Nemoral beech forest",5.5,5,6.5
"21","ABR1_1999","Acer platanoides","ABR1",1999,"Nemoral beech forest",6,NA,5
"22","ABR1_1999","Viola riviniana","ABR1",1999,"Nemoral beech forest",5,5,5
"23","ABR1_1999","Galium rotundifolium","ABR1",1999,"Nemoral beech forest",8,4,3
"24","ABR1_1999","Epipactis microphylla","ABR1",1999,"Nemoral beech forest",7,3,3
"25","ABR1_2000","Aremonia agrimonoides","ABR1",2000,"Nemoral beech forest",7,5,4
"26","ABR1_2000","Cardamine bulbifera","ABR1",2000,"Nemoral beech forest",5,5,3
"27","ABR1_2000","Cardamine chelidonia","ABR1",2000,"Nemoral beech forest",4,7,5
"28","ABR1_2000","Epipactis microphylla","ABR1",2000,"Nemoral beech forest",7,3,3
"29","ABR1_2000","Fagus sylvatica","ABR1",2000,"Nemoral beech forest",5,5,5
"30","ABR1_2000","Fragaria vesca","ABR1",2000,"Nemoral beech forest",NA,4,6
"31","ABR1_2000","Galium odoratum","ABR1",2000,"Nemoral beech forest",5,5,2
"32","ABR1_2000","Geranium robertianum","ABR1",2000,"Nemoral beech forest",6,4,4
"33","ABR1_2000","Monotropa hypopitys","ABR1",2000,"Nemoral beech forest",4,4,3
"34","ABR1_2000","Mycelis muralis","ABR1",2000,"Nemoral beech forest",5,5,4
"35","ABR1_2000","Myosotis sylvatica","ABR1",2000,"Nemoral beech forest",5,6,5
"36","ABR1_2000","Neottia nidus-avis","ABR1",2000,"Nemoral beech forest",5,5,2
"37","ABR1_2000","Rubus caesius","ABR1",2000,"Nemoral beech forest",5,7,7
"38","ABR1_2000","Sanicula europaea","ABR1",2000,"Nemoral beech forest",5,5,4
"39","ABR1_2000","Sorbus aucuparia","ABR1",2000,"Nemoral beech forest",5,5,6
"40","ABR1_2000","Stellaria media","ABR1",2000,"Nemoral beech forest",7,4,6
"41","ABR1_2000","Veronica montana","ABR1",2000,"Nemoral beech forest",5,7,4
"42","ABR1_2000","Veronica officinalis","ABR1",2000,"Nemoral beech forest",5,4,5
"43","ABR1_2000","Viola reichenbachiana","ABR1",2000,"Nemoral beech forest",5,5,4
"44","ABR1_2000","Epipactis muelleri","ABR1",2000,"Nemoral beech forest",7,3,7
"45","ABR1_2000","Agrostis tenuis","ABR1",2000,"Nemoral beech forest",NA,NA,7
"46","ABR1_2000","Digitalis micrantha","ABR1",2000,"Nemoral beech forest",5.5,5,6.5
"47","ABR1_2000","Acer platanoides","ABR1",2000,"Nemoral beech forest",6,NA,5
"48","ABR1_2000","Galium aparine","ABR1",2000,"Nemoral beech forest",NA,4,6
"49","ABR1_2001","Cardamine chelidonia","ABR1",2001,"Nemoral beech forest",4,7,5
"50","ABR1_2001","Fagus sylvatica","ABR1",2001,"Nemoral beech forest",5,5,5
"51","ABR1_2001","Fragaria vesca","ABR1",2001,"Nemoral beech forest",NA,4,6
"52","ABR1_2001","Galium odoratum","ABR1",2001,"Nemoral beech forest",5,5,2
"53","ABR1_2001","Geranium robertianum","ABR1",2001,"Nemoral beech forest",6,4,4
"54","ABR1_2001","Monotropa hypopitys","ABR1",2001,"Nemoral beech forest",4,4,3
"55","ABR1_2001","Mycelis muralis","ABR1",2001,"Nemoral beech forest",5,5,4
"56","ABR1_2001","Myosotis sylvatica","ABR1",2001,"Nemoral beech forest",5,6,5
"57","ABR1_2001","Neottia nidus-avis","ABR1",2001,"Nemoral beech forest",5,5,2
"58","ABR1_2001","Ranunculus lanuginosus","ABR1",2001,"Nemoral beech forest",NA,6,3
"59","ABR1_2001","Rubus caesius","ABR1",2001,"Nemoral beech forest",5,7,7
"60","ABR1_2001","Sanicula europaea","ABR1",2001,"Nemoral beech forest",5,5,4
"61","ABR1_2001","Stellaria nemorum","ABR1",2001,"Nemoral beech forest",4,7,4
"62","ABR1_2001","Veronica montana","ABR1",2001,"Nemoral beech forest",5,7,4
"63","ABR1_2001","Veronica officinalis","ABR1",2001,"Nemoral beech forest",5,4,5
"64","ABR1_2001","Viola reichenbachiana","ABR1",2001,"Nemoral beech forest",5,5,4
"65","ABR1_2001","Epipactis muelleri","ABR1",2001,"Nemoral beech forest",7,3,7
"66","ABR1_2001","Agrostis tenuis","ABR1",2001,"Nemoral beech forest",NA,NA,7
"67","ABR1_2001","Digitalis micrantha","ABR1",2001,"Nemoral beech forest",5.5,5,6.5
"68","ABR1_2001","Acer platanoides","ABR1",2001,"Nemoral beech forest",6,NA,5
"69","ABR1_2001","Galium aparine","ABR1",2001,"Nemoral beech forest",NA,4,6
"70","ABR1_2001","Potentilla micrantha","ABR1",2001,"Nemoral beech forest",6,4,5
"71","ABR1_2001","Galeopsis speciosa","ABR1",2001,"Nemoral beech forest",4,5,5
"72","ABR1_2002","Cardamine bulbifera","ABR1",2002,"Nemoral beech forest",5,5,3
"73","ABR1_2002","Cardamine chelidonia","ABR1",2002,"Nemoral beech forest",4,7,5
"74","ABR1_2002","Fagus sylvatica","ABR1",2002,"Nemoral beech forest",5,5,5
"75","ABR1_2002","Fragaria vesca","ABR1",2002,"Nemoral beech forest",NA,4,6
"76","ABR1_2002","Galium odoratum","ABR1",2002,"Nemoral beech forest",5,5,2
"77","ABR1_2002","Moehringia trinervia","ABR1",2002,"Nemoral beech forest",5,5,4
"78","ABR1_2002","Monotropa hypopitys","ABR1",2002,"Nemoral beech forest",4,4,3
"79","ABR1_2002","Mycelis muralis","ABR1",2002,"Nemoral beech forest",5,5,4
"80","ABR1_2002","Myosotis sylvatica","ABR1",2002,"Nemoral beech forest",5,6,5
"81","ABR1_2002","Neottia nidus-avis","ABR1",2002,"Nemoral beech forest",5,5,2
"82","ABR1_2002","Ranunculus lanuginosus","ABR1",2002,"Nemoral beech forest",NA,6,3
"83","ABR1_2002","Rubus caesius","ABR1",2002,"Nemoral beech forest",5,7,7
"84","ABR1_2002","Sanicula europaea","ABR1",2002,"Nemoral beech forest",5,5,4
"85","ABR1_2002","Stellaria nemorum","ABR1",2002,"Nemoral beech forest",4,7,4
"86","ABR1_2002","Veronica montana","ABR1",2002,"Nemoral beech forest",5,7,4
"87","ABR1_2002","Veronica officinalis","ABR1",2002,"Nemoral beech forest",5,4,5
"88","ABR1_2002","Viola reichenbachiana","ABR1",2002,"Nemoral beech forest",5,5,4
"89","ABR1_2002","Epipactis muelleri","ABR1",2002,"Nemoral beech forest",7,3,7
"90","ABR1_2002","Agrostis tenuis","ABR1",2002,"Nemoral beech forest",NA,NA,7
"91","ABR1_2002","Digitalis micrantha","ABR1",2002,"Nemoral beech forest",5.5,5,6.5
"92","ABR1_2002","Galium aparine","ABR1",2002,"Nemoral beech forest",NA,4,6
"93","ABR1_2002","Galeopsis speciosa","ABR1",2002,"Nemoral beech forest",4,5,5
"94","ABR1_2003","Cardamine chelidonia","ABR1",2003,"Nemoral beech forest",4,7,5
"95","ABR1_2003","Fagus sylvatica","ABR1",2003,"Nemoral beech forest",5,5,5
"96","ABR1_2003","Fragaria vesca","ABR1",2003,"Nemoral beech forest",NA,4,6
"97","ABR1_2003","Galium odoratum","ABR1",2003,"Nemoral beech forest",5,5,2
"98","ABR1_2003","Moehringia trinervia","ABR1",2003,"Nemoral beech forest",5,5,4
"99","ABR1_2003","Monotropa hypopitys","ABR1",2003,"Nemoral beech forest",4,4,3
"100","ABR1_2003","Mycelis muralis","ABR1",2003,"Nemoral beech forest",5,5,4
"101","ABR1_2003","Myosotis sylvatica","ABR1",2003,"Nemoral beech forest",5,6,5
"102","ABR1_2003","Neottia nidus-avis","ABR1",2003,"Nemoral beech forest",5,5,2
"103","ABR1_2003","Ranunculus lanuginosus","ABR1",2003,"Nemoral beech forest",NA,6,3
"104","ABR1_2003","Rubus caesius","ABR1",2003,"Nemoral beech forest",5,7,7
"105","ABR1_2003","Sanicula europaea","ABR1",2003,"Nemoral beech forest",5,5,4
"106","ABR1_2003","Veronica montana","ABR1",2003,"Nemoral beech forest",5,7,4
"107","ABR1_2003","Veronica officinalis","ABR1",2003,"Nemoral beech forest",5,4,5
"108","ABR1_2003","Viola reichenbachiana","ABR1",2003,"Nemoral beech forest",5,5,4
"109","ABR1_2003","Epipactis muelleri","ABR1",2003,"Nemoral beech forest",7,3,7
"110","ABR1_2003","Acer platanoides","ABR1",2003,"Nemoral beech forest",6,NA,5
"111","ABR1_2003","Geum urbanum","ABR1",2003,"Nemoral beech forest",5,5,4
"112","ABR1_2003","Digitalis lutea","ABR1",2003,"Nemoral beech forest",5.5,5,6.5
"113","ABR1_2004","Cardamine chelidonia","ABR1",2004,"Nemoral beech forest",4,7,5
"114","ABR1_2004","Epipactis microphylla","ABR1",2004,"Nemoral beech forest",7,3,3
"115","ABR1_2004","Fagus sylvatica","ABR1",2004,"Nemoral beech forest",5,5,5
"116","ABR1_2004","Fragaria vesca","ABR1",2004,"Nemoral beech forest",NA,4,6
"117","ABR1_2004","Galium odoratum","ABR1",2004,"Nemoral beech forest",5,5,2
"118","ABR1_2004","Moehringia trinervia","ABR1",2004,"Nemoral beech forest",5,5,4
"119","ABR1_2004","Monotropa hypopitys","ABR1",2004,"Nemoral beech forest",4,4,3
"120","ABR1_2004","Mycelis muralis","ABR1",2004,"Nemoral beech forest",5,5,4
"121","ABR1_2004","Neottia nidus-avis","ABR1",2004,"Nemoral beech forest",5,5,2
"122","ABR1_2004","Ranunculus lanuginosus","ABR1",2004,"Nemoral beech forest",NA,6,3
"123","ABR1_2004","Rubus caesius","ABR1",2004,"Nemoral beech forest",5,7,7
"124","ABR1_2004","Sanicula europaea","ABR1",2004,"Nemoral beech forest",5,5,4
"125","ABR1_2004","Veronica montana","ABR1",2004,"Nemoral beech forest",5,7,4
"126","ABR1_2004","Veronica officinalis","ABR1",2004,"Nemoral beech forest",5,4,5
"127","ABR1_2004","Viola reichenbachiana","ABR1",2004,"Nemoral beech forest",5,5,4
"128","ABR1_2004","Epipactis muelleri","ABR1",2004,"Nemoral beech forest",7,3,7
"129","ABR1_2004","Acer platanoides","ABR1",2004,"Nemoral beech forest",6,NA,5
"130","ABR1_2004","Galium aparine","ABR1",2004,"Nemoral beech forest",NA,4,6
"131","ABR1_2004","Geum urbanum","ABR1",2004,"Nemoral beech forest",5,5,4
"132","ABR1_2004","Digitalis lutea","ABR1",2004,"Nemoral beech forest",5.5,5,6.5
"133","ABR1_2004","Agrostis capillaris","ABR1",2004,"Nemoral beech forest",NA,NA,7
"134","ABR1_2005","Aremonia agrimonoides","ABR1",2005,"Nemoral beech forest",7,5,4
"135","ABR1_2005","Cardamine bulbifera","ABR1",2005,"Nemoral beech forest",5,5,3
"136","ABR1_2005","Cardamine chelidonia","ABR1",2005,"Nemoral beech forest",4,7,5
"137","ABR1_2005","Epipactis microphylla","ABR1",2005,"Nemoral beech forest",7,3,3
"138","ABR1_2005","Fagus sylvatica","ABR1",2005,"Nemoral beech forest",5,5,5
"139","ABR1_2005","Fragaria vesca","ABR1",2005,"Nemoral beech forest",NA,4,6
"140","ABR1_2005","Galium odoratum","ABR1",2005,"Nemoral beech forest",5,5,2
"141","ABR1_2005","Moehringia trinervia","ABR1",2005,"Nemoral beech forest",5,5,4
"142","ABR1_2005","Monotropa hypopitys","ABR1",2005,"Nemoral beech forest",4,4,3
"143","ABR1_2005","Mycelis muralis","ABR1",2005,"Nemoral beech forest",5,5,4
"144","ABR1_2005","Neottia nidus-avis","ABR1",2005,"Nemoral beech forest",5,5,2
"145","ABR1_2005","Ranunculus lanuginosus","ABR1",2005,"Nemoral beech forest",NA,6,3
"146","ABR1_2005","Rubus caesius","ABR1",2005,"Nemoral beech forest",5,7,7
"147","ABR1_2005","Sanicula europaea","ABR1",2005,"Nemoral beech forest",5,5,4
"148","ABR1_2005","Veronica montana","ABR1",2005,"Nemoral beech forest",5,7,4
"149","ABR1_2005","Viola reichenbachiana","ABR1",2005,"Nemoral beech forest",5,5,4
"150","ABR1_2005","Epipactis muelleri","ABR1",2005,"Nemoral beech forest",7,3,7
"151","ABR1_2005","Acer platanoides","ABR1",2005,"Nemoral beech forest",6,NA,5
"152","ABR1_2005","Galium aparine","ABR1",2005,"Nemoral beech forest",NA,4,6
"153","ABR1_2005","Digitalis lutea","ABR1",2005,"Nemoral beech forest",5.5,5,6.5
"154","ABR1_2005","Agrostis capillaris","ABR1",2005,"Nemoral beech forest",NA,NA,7
"155","ABR1_2006","Aremonia agrimonoides","ABR1",2006,"Nemoral beech forest",7,5,4
"156","ABR1_2006","Cardamine bulbifera","ABR1",2006,"Nemoral beech forest",5,5,3
"157","ABR1_2006","Cardamine chelidonia","ABR1",2006,"Nemoral beech forest",4,7,5
"158","ABR1_2006","Epipactis microphylla","ABR1",2006,"Nemoral beech forest",7,3,3
"159","ABR1_2006","Fagus sylvatica","ABR1",2006,"Nemoral beech forest",5,5,5
"160","ABR1_2006","Fragaria vesca","ABR1",2006,"Nemoral beech forest",NA,4,6
"161","ABR1_2006","Galium odoratum","ABR1",2006,"Nemoral beech forest",5,5,2
"162","ABR1_2006","Moehringia trinervia","ABR1",2006,"Nemoral beech forest",5,5,4
"163","ABR1_2006","Monotropa hypopitys","ABR1",2006,"Nemoral beech forest",4,4,3
"164","ABR1_2006","Mycelis muralis","ABR1",2006,"Nemoral beech forest",5,5,4
"165","ABR1_2006","Neottia nidus-avis","ABR1",2006,"Nemoral beech forest",5,5,2
"166","ABR1_2006","Ranunculus lanuginosus","ABR1",2006,"Nemoral beech forest",NA,6,3
"167","ABR1_2006","Rubus caesius","ABR1",2006,"Nemoral beech forest",5,7,7
"168","ABR1_2006","Sanicula europaea","ABR1",2006,"Nemoral beech forest",5,5,4
"169","ABR1_2006","Veronica montana","ABR1",2006,"Nemoral beech forest",5,7,4
"170","ABR1_2006","Veronica officinalis","ABR1",2006,"Nemoral beech forest",5,4,5
"171","ABR1_2006","Viola reichenbachiana","ABR1",2006,"Nemoral beech forest",5,5,4
"172","ABR1_2006","Epipactis muelleri","ABR1",2006,"Nemoral beech forest",7,3,7
"173","ABR1_2006","Agrostis tenuis","ABR1",2006,"Nemoral beech forest",NA,NA,7
"174","ABR1_2006","Galium aparine","ABR1",2006,"Nemoral beech forest",NA,4,6
"175","ABR1_2006","Digitalis lutea","ABR1",2006,"Nemoral beech forest",5.5,5,6.5
"176","ABR1_2007","Cardamine bulbifera","ABR1",2007,"Nemoral beech forest",5,5,3
"177","ABR1_2007","Cardamine chelidonia","ABR1",2007,"Nemoral beech forest",4,7,5
"178","ABR1_2007","Fagus sylvatica","ABR1",2007,"Nemoral beech forest",5,5,5
"179","ABR1_2007","Fragaria vesca","ABR1",2007,"Nemoral beech forest",NA,4,6
"180","ABR1_2007","Galium odoratum","ABR1",2007,"Nemoral beech forest",5,5,2
"181","ABR1_2007","Monotropa hypopitys","ABR1",2007,"Nemoral beech forest",4,4,3
"182","ABR1_2007","Mycelis muralis","ABR1",2007,"Nemoral beech forest",5,5,4
"183","ABR1_2007","Neottia nidus-avis","ABR1",2007,"Nemoral beech forest",5,5,2
"184","ABR1_2007","Ranunculus lanuginosus","ABR1",2007,"Nemoral beech forest",NA,6,3
"185","ABR1_2007","Rubus caesius","ABR1",2007,"Nemoral beech forest",5,7,7
"186","ABR1_2007","Sanicula europaea","ABR1",2007,"Nemoral beech forest",5,5,4
"187","ABR1_2007","Stellaria media","ABR1",2007,"Nemoral beech forest",7,4,6
"188","ABR1_2007","Veronica montana","ABR1",2007,"Nemoral beech forest",5,7,4
"189","ABR1_2007","Veronica officinalis","ABR1",2007,"Nemoral beech forest",5,4,5
"190","ABR1_2007","Viola reichenbachiana","ABR1",2007,"Nemoral beech forest",5,5,4
"191","ABR1_2007","Epipactis muelleri","ABR1",2007,"Nemoral beech forest",7,3,7
"192","ABR1_2007","Agrostis tenuis","ABR1",2007,"Nemoral beech forest",NA,NA,7
"193","ABR1_2007","Digitalis micrantha","ABR1",2007,"Nemoral beech forest",5.5,5,6.5
"194","ABR1_2007","Galium aparine","ABR1",2007,"Nemoral beech forest",NA,4,6
"195","ABR1_2008","Aremonia agrimonoides","ABR1",2008,"Nemoral beech forest",7,5,4
"196","ABR1_2008","Cardamine bulbifera","ABR1",2008,"Nemoral beech forest",5,5,3
"197","ABR1_2008","Cardamine chelidonia","ABR1",2008,"Nemoral beech forest",4,7,5
"198","ABR1_2008","Epipactis microphylla","ABR1",2008,"Nemoral beech forest",7,3,3
"199","ABR1_2008","Fagus sylvatica","ABR1",2008,"Nemoral beech forest",5,5,5
"200","ABR1_2008","Fragaria vesca","ABR1",2008,"Nemoral beech forest",NA,4,6
"201","ABR1_2008","Galium odoratum","ABR1",2008,"Nemoral beech forest",5,5,2
"202","ABR1_2008","Mycelis muralis","ABR1",2008,"Nemoral beech forest",5,5,4
"203","ABR1_2008","Neottia nidus-avis","ABR1",2008,"Nemoral beech forest",5,5,2
"204","ABR1_2008","Ranunculus lanuginosus","ABR1",2008,"Nemoral beech forest",NA,6,3
"205","ABR1_2008","Rubus caesius","ABR1",2008,"Nemoral beech forest",5,7,7
"206","ABR1_2008","Sanicula europaea","ABR1",2008,"Nemoral beech forest",5,5,4
"207","ABR1_2008","Veronica montana","ABR1",2008,"Nemoral beech forest",5,7,4
"208","ABR1_2008","Viola reichenbachiana","ABR1",2008,"Nemoral beech forest",5,5,4
"209","ABR1_2008","Epipactis muelleri","ABR1",2008,"Nemoral beech forest",7,3,7
"210","ABR1_2008","Agrostis tenuis","ABR1",2008,"Nemoral beech forest",NA,NA,7
"211","ABR1_2008","Digitalis lutea","ABR1",2008,"Nemoral beech forest",5.5,5,6.5
"212","ABR1_2009","Aremonia agrimonoides","ABR1",2009,"Nemoral beech forest",7,5,4
"213","ABR1_2009","Cardamine bulbifera","ABR1",2009,"Nemoral beech forest",5,5,3
"214","ABR1_2009","Cardamine chelidonia","ABR1",2009,"Nemoral beech forest",4,7,5
"215","ABR1_2009","Epipactis microphylla","ABR1",2009,"Nemoral beech forest",7,3,3
"216","ABR1_2009","Fagus sylvatica","ABR1",2009,"Nemoral beech forest",5,5,5
"217","ABR1_2009","Fragaria vesca","ABR1",2009,"Nemoral beech forest",NA,4,6
"218","ABR1_2009","Galium odoratum","ABR1",2009,"Nemoral beech forest",5,5,2
"219","ABR1_2009","Monotropa hypopitys","ABR1",2009,"Nemoral beech forest",4,4,3
"220","ABR1_2009","Mycelis muralis","ABR1",2009,"Nemoral beech forest",5,5,4
"221","ABR1_2009","Neottia nidus-avis","ABR1",2009,"Nemoral beech forest",5,5,2
"222","ABR1_2009","Ranunculus lanuginosus","ABR1",2009,"Nemoral beech forest",NA,6,3
"223","ABR1_2009","Rubus caesius","ABR1",2009,"Nemoral beech forest",5,7,7
"224","ABR1_2009","Sanicula europaea","ABR1",2009,"Nemoral beech forest",5,5,4
"225","ABR1_2009","Veronica montana","ABR1",2009,"Nemoral beech forest",5,7,4
"226","ABR1_2009","Viola reichenbachiana","ABR1",2009,"Nemoral beech forest",5,5,4
"227","ABR1_2009","Epipactis muelleri","ABR1",2009,"Nemoral beech forest",7,3,7
"228","ABR1_2009","Agrostis tenuis","ABR1",2009,"Nemoral beech forest",NA,NA,7
"229","ABR1_2009","Galium aparine","ABR1",2009,"Nemoral beech forest",NA,4,6
"230","ABR1_2009","Digitalis lutea","ABR1",2009,"Nemoral beech forest",5.5,5,6.5
"231","ABR1_2011","Aremonia agrimonoides","ABR1",2011,"Nemoral beech forest",7,5,4
"232","ABR1_2011","Cardamine bulbifera","ABR1",2011,"Nemoral beech forest",5,5,3
"233","ABR1_2011","Cardamine chelidonia","ABR1",2011,"Nemoral beech forest",4,7,5
"234","ABR1_2011","Epipactis microphylla","ABR1",2011,"Nemoral beech forest",7,3,3
"235","ABR1_2011","Fagus sylvatica","ABR1",2011,"Nemoral beech forest",5,5,5
"236","ABR1_2011","Fragaria vesca","ABR1",2011,"Nemoral beech forest",NA,4,6
"237","ABR1_2011","Galium odoratum","ABR1",2011,"Nemoral beech forest",5,5,2
"238","ABR1_2011","Monotropa hypopitys","ABR1",2011,"Nemoral beech forest",4,4,3
"239","ABR1_2011","Mycelis muralis","ABR1",2011,"Nemoral beech forest",5,5,4
"240","ABR1_2011","Neottia nidus-avis","ABR1",2011,"Nemoral beech forest",5,5,2
"241","ABR1_2011","Rubus caesius","ABR1",2011,"Nemoral beech forest",5,7,7
"242","ABR1_2011","Sanicula europaea","ABR1",2011,"Nemoral beech forest",5,5,4
"243","ABR1_2011","Stellaria nemorum","ABR1",2011,"Nemoral beech forest",4,7,4
"244","ABR1_2011","Veronica montana","ABR1",2011,"Nemoral beech forest",5,7,4
"245","ABR1_2011","Viola reichenbachiana","ABR1",2011,"Nemoral beech forest",5,5,4
"246","ABR1_2011","Epipactis muelleri","ABR1",2011,"Nemoral beech forest",7,3,7
"247","ABR1_2011","Agrostis tenuis","ABR1",2011,"Nemoral beech forest",NA,NA,7
"248","ABR1_2011","Galium aparine","ABR1",2011,"Nemoral beech forest",NA,4,6
"249","ABR1_2012","Aremonia agrimonoides","ABR1",2012,"Nemoral beech forest",7,5,4
"250","ABR1_2012","Cardamine bulbifera","ABR1",2012,"Nemoral beech forest",5,5,3
"251","ABR1_2012","Cardamine chelidonia","ABR1",2012,"Nemoral beech forest",4,7,5
"252","ABR1_2012","Epipactis microphylla","ABR1",2012,"Nemoral beech forest",7,3,3
"253","ABR1_2012","Fagus sylvatica","ABR1",2012,"Nemoral beech forest",5,5,5
"254","ABR1_2012","Fragaria vesca","ABR1",2012,"Nemoral beech forest",NA,4,6
"255","ABR1_2012","Galium odoratum","ABR1",2012,"Nemoral beech forest",5,5,2
"256","ABR1_2012","Mycelis muralis","ABR1",2012,"Nemoral beech forest",5,5,4
"257","ABR1_2012","Neottia nidus-avis","ABR1",2012,"Nemoral beech forest",5,5,2
"258","ABR1_2012","Rubus caesius","ABR1",2012,"Nemoral beech forest",5,7,7
"259","ABR1_2012","Sanicula europaea","ABR1",2012,"Nemoral beech forest",5,5,4
"260","ABR1_2012","Veronica montana","ABR1",2012,"Nemoral beech forest",5,7,4
"261","ABR1_2012","Viola reichenbachiana","ABR1",2012,"Nemoral beech forest",5,5,4
"262","ABR1_2012","Agrostis tenuis","ABR1",2012,"Nemoral beech forest",NA,NA,7
"263","ABR1_2012","Galium aparine","ABR1",2012,"Nemoral beech forest",NA,4,6
"264","ABR1_2013","Aremonia agrimonoides","ABR1",2013,"Nemoral beech forest",7,5,4
"265","ABR1_2013","Cardamine bulbifera","ABR1",2013,"Nemoral beech forest",5,5,3
"266","ABR1_2013","Cardamine chelidonia","ABR1",2013,"Nemoral beech forest",4,7,5
"267","ABR1_2013","Epipactis microphylla","ABR1",2013,"Nemoral beech forest",7,3,3
"268","ABR1_2013","Fagus sylvatica","ABR1",2013,"Nemoral beech forest",5,5,5
"269","ABR1_2013","Fragaria vesca","ABR1",2013,"Nemoral beech forest",NA,4,6
"270","ABR1_2013","Galium odoratum","ABR1",2013,"Nemoral beech forest",5,5,2
"271","ABR1_2013","Mycelis muralis","ABR1",2013,"Nemoral beech forest",5,5,4
"272","ABR1_2013","Neottia nidus-avis","ABR1",2013,"Nemoral beech forest",5,5,2
"273","ABR1_2013","Rubus caesius","ABR1",2013,"Nemoral beech forest",5,7,7
"274","ABR1_2013","Sanicula europaea","ABR1",2013,"Nemoral beech forest",5,5,4
"275","ABR1_2013","Stellaria nemorum","ABR1",2013,"Nemoral beech forest",4,7,4
"276","ABR1_2013","Veronica montana","ABR1",2013,"Nemoral beech forest",5,7,4
"277","ABR1_2013","Viola reichenbachiana","ABR1",2013,"Nemoral beech forest",5,5,4
"278","ABR1_2013","Galium aparine","ABR1",2013,"Nemoral beech forest",NA,4,6
"279","ABR1_2013","Epipactis helleborine","ABR1",2013,"Nemoral beech forest",5,5,3
"280","ABR1_2013","Galium rotundifolium","ABR1",2013,"Nemoral beech forest",8,4,3
"281","ABR1_2013","Homalothecium sericeum","ABR1",2013,"Nemoral beech forest",NA,NA,NA
"282","ABR1_2014","Cardamine bulbifera","ABR1",2014,"Nemoral beech forest",5,5,3
"283","ABR1_2014","Cardamine chelidonia","ABR1",2014,"Nemoral beech forest",4,7,5
"284","ABR1_2014","Fagus sylvatica","ABR1",2014,"Nemoral beech forest",5,5,5
"285","ABR1_2014","Fragaria vesca","ABR1",2014,"Nemoral beech forest",NA,4,6
"286","ABR1_2014","Galium odoratum","ABR1",2014,"Nemoral beech forest",5,5,2
"287","ABR1_2014","Rubus caesius","ABR1",2014,"Nemoral beech forest",5,7,7
"288","ABR1_2014","Sanicula europaea","ABR1",2014,"Nemoral beech forest",5,5,4
"289","ABR1_2014","Veronica montana","ABR1",2014,"Nemoral beech forest",5,7,4
"290","ABR1_2014","Viola reichenbachiana","ABR1",2014,"Nemoral beech forest",5,5,4
"291","ABR1_2014","Galium aparine","ABR1",2014,"Nemoral beech forest",NA,4,6
"292","ABR1_2014","Epipactis helleborine","ABR1",2014,"Nemoral beech forest",5,5,3
"293","ABR1_2014","Galium rotundifolium","ABR1",2014,"Nemoral beech forest",8,4,3
"294","ABR1_2016","Aremonia agrimonoides","ABR1",2016,"Nemoral beech forest",7,5,4
"295","ABR1_2016","Cardamine bulbifera","ABR1",2016,"Nemoral beech forest",5,5,3
"296","ABR1_2016","Cardamine chelidonia","ABR1",2016,"Nemoral beech forest",4,7,5
"297","ABR1_2016","Carpinus betulus","ABR1",2016,"Nemoral beech forest",6,NA,4
"298","ABR1_2016","Epipactis microphylla","ABR1",2016,"Nemoral beech forest",7,3,3
"299","ABR1_2016","Fagus sylvatica","ABR1",2016,"Nemoral beech forest",5,5,5
"300","ABR1_2016","Fragaria vesca","ABR1",2016,"Nemoral beech forest",NA,4,6
"301","ABR1_2016","Galium odoratum","ABR1",2016,"Nemoral beech forest",5,5,2
"302","ABR1_2016","Moehringia trinervia","ABR1",2016,"Nemoral beech forest",5,5,4
"303","ABR1_2016","Monotropa hypopitys","ABR1",2016,"Nemoral beech forest",4,4,3
