"","Richness","Species","Site","Year","Forest.type","N.Sus","Presence"
"1",19,"Abies alba","LAZ2",2005,"Mediterranean forest",12,0
"2",19,"Acer campestre","LAZ2",2005,"Mediterranean forest",12,0
"3",19,"Adoxa moschatellina","LAZ2",2005,"Mediterranean forest",12,0
"4",19,"Alchemilla acutiloba","LAZ2",2005,"Mediterranean forest",12,0
"5",19,"Andryala integrifolia","LAZ2",2005,"Mediterranean forest",12,0
"6",19,"Anthericum liliago","LAZ2",2005,"Mediterranean forest",12,0
"7",19,"Anthoxanthum odoratum","LAZ2",2005,"Mediterranean forest",12,0
"8",19,"Aremonia agrimonoides","LAZ2",2005,"Mediterranean forest",12,0
"9",19,"Athyrium filix-foemina","LAZ2",2005,"Mediterranean forest",12,0
"10",19,"Avenella flexuosa","LAZ2",2005,"Mediterranean forest",12,0
"11",19,"Betula pendula","LAZ2",2005,"Mediterranean forest",12,0
"12",19,"Brachypodium rupestre","LAZ2",2005,"Mediterranean forest",12,0
"13",19,"Brachypodium sylvaticum","LAZ2",2005,"Mediterranean forest",12,0
"14",19,"Campanula barbata","LAZ2",2005,"Mediterranean forest",12,0
"15",19,"Cardamine bulbifera","LAZ2",2005,"Mediterranean forest",12,0
"16",19,"Cardamine chelidonia","LAZ2",2005,"Mediterranean forest",12,0
"17",19,"Cardamine sp.","LAZ2",2005,"Mediterranean forest",12,0
"18",19,"Cardamine trifolia","LAZ2",2005,"Mediterranean forest",12,0
"19",19,"Carex flacca","LAZ2",2005,"Mediterranean forest",12,0
"20",19,"Carex hallerana","LAZ2",2005,"Mediterranean forest",12,0
"21",19,"Carex montana","LAZ2",2005,"Mediterranean forest",12,0
"22",19,"Carex olbiensis","LAZ2",2005,"Mediterranean forest",12,0
"23",19,"Carex pallescens","LAZ2",2005,"Mediterranean forest",12,0
"24",19,"Carex pilosa","LAZ2",2005,"Mediterranean forest",12,0
"25",19,"Carex pilulifera","LAZ2",2005,"Mediterranean forest",12,0
"26",19,"Carex remota","LAZ2",2005,"Mediterranean forest",12,0
"27",19,"Carpinus betulus","LAZ2",2005,"Mediterranean forest",12,0
"28",19,"Castanea sativa","LAZ2",2005,"Mediterranean forest",12,0
"29",19,"Celtis australis","LAZ2",2005,"Mediterranean forest",12,0
"30",19,"Cephalanthera longifolia","LAZ2",2005,"Mediterranean forest",12,0
"31",19,"Chaerophyllum hirsutum","LAZ2",2005,"Mediterranean forest",12,0
"32",19,"Chrysosplenium alternifolium","LAZ2",2005,"Mediterranean forest",12,0
"33",19,"Circaea alpina","LAZ2",2005,"Mediterranean forest",12,0
"34",19,"Clematis alpina","LAZ2",2005,"Mediterranean forest",12,0
"35",19,"Clinopodium vulgare","LAZ2",2005,"Mediterranean forest",12,0
"36",19,"Cornus sanguinea","LAZ2",2005,"Mediterranean forest",12,0
"37",19,"Corylus avellana","LAZ2",2005,"Mediterranean forest",12,0
"38",19,"Crataegus oxyacantha","LAZ2",2005,"Mediterranean forest",12,0
"39",19,"Crepis leontodontoides","LAZ2",2005,"Mediterranean forest",12,0
"40",19,"Cruciata glabra","LAZ2",2005,"Mediterranean forest",12,0
"41",19,"Cyclamen hederifolium","LAZ2",2005,"Mediterranean forest",12,0
"42",19,"Cytisus scoparius","LAZ2",2005,"Mediterranean forest",12,0
"43",19,"Cytisus villosus","LAZ2",2005,"Mediterranean forest",12,0
"44",19,"Dactylis glomerata","LAZ2",2005,"Mediterranean forest",12,0
"45",19,"Daphne laureola","LAZ2",2005,"Mediterranean forest",12,0
"46",19,"Deschampsia caespitosa","LAZ2",2005,"Mediterranean forest",12,0
"47",19,"Dicranella heteromalla","LAZ2",2005,"Mediterranean forest",12,0
"48",19,"Dryopteris dilatata","LAZ2",2005,"Mediterranean forest",12,0
"49",19,"Dryopteris filix-mas","LAZ2",2005,"Mediterranean forest",12,0
"50",19,"Epipactis microphylla","LAZ2",2005,"Mediterranean forest",12,0
"51",19,"Erica carnea","LAZ2",2005,"Mediterranean forest",12,0
"52",19,"Euonymus europaeus","LAZ2",2005,"Mediterranean forest",12,0
"53",19,"Euonymus latifolius","LAZ2",2005,"Mediterranean forest",12,0
"54",19,"Euphorbia amygdaloides","LAZ2",2005,"Mediterranean forest",12,0
"55",19,"Fagus sylvatica","LAZ2",2005,"Mediterranean forest",12,0
"56",19,"Festuca drymeia","LAZ2",2005,"Mediterranean forest",12,0
"57",19,"Festuca heterophylla","LAZ2",2005,"Mediterranean forest",12,0
"58",19,"Fragaria vesca","LAZ2",2005,"Mediterranean forest",12,0
"59",19,"Fraxinus ornus","LAZ2",2005,"Mediterranean forest",12,1
"60",19,"Galium odoratum","LAZ2",2005,"Mediterranean forest",12,0
"61",19,"Geranium robertianum","LAZ2",2005,"Mediterranean forest",12,0
"62",19,"Geranium versicolor","LAZ2",2005,"Mediterranean forest",12,0
"63",19,"Gymnocarpium dryopteris","LAZ2",2005,"Mediterranean forest",12,0
"64",19,"Hedera helix","LAZ2",2005,"Mediterranean forest",12,0
"65",19,"Hieracium sylvaticum","LAZ2",2005,"Mediterranean forest",12,0
"66",19,"Homogyne alpina","LAZ2",2005,"Mediterranean forest",12,0
"67",19,"Hypericum perfoliatum","LAZ2",2005,"Mediterranean forest",12,0
"68",19,"Ilex aquifolium","LAZ2",2005,"Mediterranean forest",12,0
"69",19,"Impatiens noli-tangere","LAZ2",2005,"Mediterranean forest",12,0
"70",19,"Juglans regia","LAZ2",2005,"Mediterranean forest",12,0
"71",19,"Juniperus communis","LAZ2",2005,"Mediterranean forest",12,0
"72",19,"Lamiastrum galeobdolon","LAZ2",2005,"Mediterranean forest",12,0
"73",19,"Lamium flexuosum","LAZ2",2005,"Mediterranean forest",12,0
"74",19,"Lathyrus vernus","LAZ2",2005,"Mediterranean forest",12,0
"75",19,"Leontodon hispidus","LAZ2",2005,"Mediterranean forest",12,0
"76",19,"Lilium martagon","LAZ2",2005,"Mediterranean forest",12,0
"77",19,"Lonicera caprifolium","LAZ2",2005,"Mediterranean forest",12,0
"78",19,"Lonicera xylosteum","LAZ2",2005,"Mediterranean forest",12,0
"79",19,"Luzula albida","LAZ2",2005,"Mediterranean forest",12,0
"80",19,"Luzula forsteri","LAZ2",2005,"Mediterranean forest",12,0
"81",19,"Luzula luzulina","LAZ2",2005,"Mediterranean forest",12,0
"82",19,"Luzula sieberi","LAZ2",2005,"Mediterranean forest",12,0
"83",19,"Luzula sylvatica","LAZ2",2005,"Mediterranean forest",12,0
"84",19,"Lycopodium annotinum","LAZ2",2005,"Mediterranean forest",12,0
"85",19,"Maianthemum bifolium","LAZ2",2005,"Mediterranean forest",12,0
"86",19,"Malus sylvestris","LAZ2",2005,"Mediterranean forest",12,0
"87",19,"Melampyrum pratense","LAZ2",2005,"Mediterranean forest",12,0
"88",19,"Melica uniflora","LAZ2",2005,"Mediterranean forest",12,0
"89",19,"Mercurialis perennis","LAZ2",2005,"Mediterranean forest",12,0
"90",19,"Mespilus germanica","LAZ2",2005,"Mediterranean forest",12,0
"91",19,"Milium effusum","LAZ2",2005,"Mediterranean forest",12,0
"92",19,"Moehringia trinervia","LAZ2",2005,"Mediterranean forest",12,0
"93",19,"Molinia arundinacea","LAZ2",2005,"Mediterranean forest",12,0
"94",19,"Molinia coerulea","LAZ2",2005,"Mediterranean forest",12,0
"95",19,"Monotropa hypopitys","LAZ2",2005,"Mediterranean forest",12,0
"96",19,"Mycelis muralis","LAZ2",2005,"Mediterranean forest",12,0
"97",19,"Myosotis sylvatica","LAZ2",2005,"Mediterranean forest",12,0
"98",19,"Myrtus communis","LAZ2",2005,"Mediterranean forest",12,1
"99",19,"Neottia nidus-avis","LAZ2",2005,"Mediterranean forest",12,0
"100",19,"Olea europaea","LAZ2",2005,"Mediterranean forest",12,0
"101",19,"Oryzopsis miliacea","LAZ2",2005,"Mediterranean forest",12,0
"102",19,"Oxalis acetosella","LAZ2",2005,"Mediterranean forest",12,0
"103",19,"Paris quadrifolia","LAZ2",2005,"Mediterranean forest",12,0
"104",19,"Petasites albus","LAZ2",2005,"Mediterranean forest",12,0
"105",19,"Phegopteris polypodioides","LAZ2",2005,"Mediterranean forest",12,0
"106",19,"Physospermum cornubiense","LAZ2",2005,"Mediterranean forest",12,0
"107",19,"Phyteuma betonicifolium","LAZ2",2005,"Mediterranean forest",12,0
"108",19,"Phyteuma orbiculare","LAZ2",2005,"Mediterranean forest",12,0
"109",19,"Picea abies","LAZ2",2005,"Mediterranean forest",12,0
"110",19,"Picris hieracioides","LAZ2",2005,"Mediterranean forest",12,0
"111",19,"Pinus cembra","LAZ2",2005,"Mediterranean forest",12,0
"112",19,"Pinus pinaster","LAZ2",2005,"Mediterranean forest",12,0
"113",19,"Pistacia lentiscus","LAZ2",2005,"Mediterranean forest",12,1
"114",19,"Poa sylvicola","LAZ2",2005,"Mediterranean forest",12,0
"115",19,"Polygonatum odoratum","LAZ2",2005,"Mediterranean forest",12,0
"116",19,"Polygonatum sp.","LAZ2",2005,"Mediterranean forest",12,0
"117",19,"Polygonatum verticillatum","LAZ2",2005,"Mediterranean forest",12,0
"118",19,"Polypodium sp.","LAZ2",2005,"Mediterranean forest",12,0
"119",19,"Potentilla aurea","LAZ2",2005,"Mediterranean forest",12,0
"120",19,"Potentilla erecta","LAZ2",2005,"Mediterranean forest",12,0
"121",19,"Prenanthes purpurea","LAZ2",2005,"Mediterranean forest",12,0
"122",19,"Prunella vulgaris","LAZ2",2005,"Mediterranean forest",12,0
"123",19,"Prunus avium","LAZ2",2005,"Mediterranean forest",12,0
"124",19,"Prunus spinosa","LAZ2",2005,"Mediterranean forest",12,0
"125",19,"Pteridium aquilinum","LAZ2",2005,"Mediterranean forest",12,0
"126",19,"Pyrus pyraster","LAZ2",2005,"Mediterranean forest",12,0
"127",19,"Quercus cerris","LAZ2",2005,"Mediterranean forest",12,0
"128",19,"Quercus ilex","LAZ2",2005,"Mediterranean forest",12,1
"129",19,"Quercus petraea","LAZ2",2005,"Mediterranean forest",12,0
"130",19,"Quercus pubescens","LAZ2",2005,"Mediterranean forest",12,0
"131",19,"Quercus robur","LAZ2",2005,"Mediterranean forest",12,0
"132",19,"Ranunculus lanuginosus","LAZ2",2005,"Mediterranean forest",12,0
"133",19,"Ranunculus nemorosus","LAZ2",2005,"Mediterranean forest",12,0
"134",19,"Rubia peregrina","LAZ2",2005,"Mediterranean forest",12,1
"135",19,"Rubus caesius","LAZ2",2005,"Mediterranean forest",12,0
"136",19,"Rubus hirtus","LAZ2",2005,"Mediterranean forest",12,0
"137",19,"Rubus idaeus","LAZ2",2005,"Mediterranean forest",12,0
"138",19,"Rubus saxatilis","LAZ2",2005,"Mediterranean forest",12,0
"139",19,"Rubus ulmifolius","LAZ2",2005,"Mediterranean forest",12,0
"140",19,"Ruscus aculeatus","LAZ2",2005,"Mediterranean forest",12,1
"141",19,"Sambucus racemosa","LAZ2",2005,"Mediterranean forest",12,0
"142",19,"Sanicula europaea","LAZ2",2005,"Mediterranean forest",12,0
"143",19,"Senecio fuchsii","LAZ2",2005,"Mediterranean forest",12,0
"144",19,"Serratula tinctoria","LAZ2",2005,"Mediterranean forest",12,0
"145",19,"Smilax aspera","LAZ2",2005,"Mediterranean forest",12,1
"146",19,"Solidago virgaurea","LAZ2",2005,"Mediterranean forest",12,0
"147",19,"Sonchus oleraceus","LAZ2",2005,"Mediterranean forest",12,0
"148",19,"Sorbus aucuparia","LAZ2",2005,"Mediterranean forest",12,0
"149",19,"Sorbus domestica","LAZ2",2005,"Mediterranean forest",12,0
"150",19,"Sorbus torminalis","LAZ2",2005,"Mediterranean forest",12,0
"151",19,"Stachys officinalis","LAZ2",2005,"Mediterranean forest",12,0
"152",19,"Stellaria media","LAZ2",2005,"Mediterranean forest",12,0
"153",19,"Stellaria nemorum","LAZ2",2005,"Mediterranean forest",12,0
"154",19,"Tamus communis","LAZ2",2005,"Mediterranean forest",12,0
"155",19,"Teucrium siculum","LAZ2",2005,"Mediterranean forest",12,0
"156",19,"Trifolium sp.","LAZ2",2005,"Mediterranean forest",12,0
"157",19,"Vaccinium myrtillus","LAZ2",2005,"Mediterranean forest",12,0
"158",19,"Vaccinium vitis idaea","LAZ2",2005,"Mediterranean forest",12,0
"159",19,"Veronica montana","LAZ2",2005,"Mediterranean forest",12,0
"160",19,"Veronica officinalis","LAZ2",2005,"Mediterranean forest",12,0
"161",19,"Viburnum tinus","LAZ2",2005,"Mediterranean forest",12,1
"162",19,"Vinca minor","LAZ2",2005,"Mediterranean forest",12,0
"163",19,"Viola alba","LAZ2",2005,"Mediterranean forest",12,0
"164",19,"Viola biflora","LAZ2",2005,"Mediterranean forest",12,0
"165",19,"Viola reichenbachiana","LAZ2",2005,"Mediterranean forest",12,0
"166",19,"Epipactis muelleri","LAZ2",2005,"Mediterranean forest",12,0
"167",19,"Agrostis tenuis","LAZ2",2005,"Mediterranean forest",12,0
"168",19,"Digitalis micrantha","LAZ2",2005,"Mediterranean forest",12,0
"169",19,"Acer platanoides","LAZ2",2005,"Mediterranean forest",12,0
"170",19,"Galium aparine","LAZ2",2005,"Mediterranean forest",12,0
"171",19,"Epipactis helleborine","LAZ2",2005,"Mediterranean forest",12,0
"172",19,"Polystichum setiferum","LAZ2",2005,"Mediterranean forest",12,0
"173",19,"Cardamine heptaphylla","LAZ2",2005,"Mediterranean forest",12,0
"174",19,"Lysimachia nemorum","LAZ2",2005,"Mediterranean forest",12,0
"175",19,"Arisarum proboscideum","LAZ2",2005,"Mediterranean forest",12,0
"176",19,"Veronica chamaedrys","LAZ2",2005,"Mediterranean forest",12,0
"177",19,"Euphorbia corallioides","LAZ2",2005,"Mediterranean forest",12,0
"178",19,"Hordelymus europaeus","LAZ2",2005,"Mediterranean forest",12,0
"179",19,"Lamium album","LAZ2",2005,"Mediterranean forest",12,0
"180",19,"Polygonatum multiflorum","LAZ2",2005,"Mediterranean forest",12,0
"181",19,"Viola alba","LAZ2",2005,"Mediterranean forest",12,0
"182",19,"Viola riviniana","LAZ2",2005,"Mediterranean forest",12,0
"183",19,"Helleborus foetidus","LAZ2",2005,"Mediterranean forest",12,0
"184",19,"Saxifraga rotundifolia","LAZ2",2005,"Mediterranean forest",12,0
"185",19,"Cephalanthera rubra","LAZ2",2005,"Mediterranean forest",12,0
"186",19,"Galium rotundifolium","LAZ2",2005,"Mediterranean forest",12,0
"187",19,"Arum maculatum","LAZ2",2005,"Mediterranean forest",12,0
"188",19,"Acer pseudoplatanus","LAZ2",2005,"Mediterranean forest",12,0
"189",19,"Brachypodium pinnatum","LAZ2",2005,"Mediterranean forest",12,0
"190",19,"Lathyrus niger","LAZ2",2005,"Mediterranean forest",12,0
"191",19,"Pirus communis","LAZ2",2005,"Mediterranean forest",12,0
"192",19,"Platanthera sp.","LAZ2",2005,"Mediterranean forest",12,0
"193",19,"Holcus lanatus","LAZ2",2005,"Mediterranean forest",12,0
"194",19,"Prunus sp.","LAZ2",2005,"Mediterranean forest",12,0
"195",19,"Acer sp.","LAZ2",2005,"Mediterranean forest",12,0
"196",19,"Hieracium sp.","LAZ2",2005,"Mediterranean forest",12,0
"197",19,"Rosa sp.","LAZ2",2005,"Mediterranean forest",12,0
"198",19,"Lilium bulbiferum","LAZ2",2005,"Mediterranean forest",12,0
"199",19,"Erica arborea","LAZ2",2005,"Mediterranean forest",12,1
"200",19,"Pirus sp.","LAZ2",2005,"Mediterranean forest",12,0
"201",19,"Calluna vulgaris","LAZ2",2005,"Mediterranean forest",12,0
"202",19,"Genista tinctoria","LAZ2",2005,"Mediterranean forest",12,0
"203",19,"Hypericum montanum","LAZ2",2005,"Mediterranean forest",12,0
"204",19,"Genista germanica","LAZ2",2005,"Mediterranean forest",12,0
"205",19,"Alliaria petiolata","LAZ2",2005,"Mediterranean forest",12,0
"206",19,"Crataegus monogyna","LAZ2",2005,"Mediterranean forest",12,0
"207",19,"Euphorbia dulcis","LAZ2",2005,"Mediterranean forest",12,0
"208",19,"Galium laevigatum","LAZ2",2005,"Mediterranean forest",12,0
"209",19,"Ligustrum vulgare","LAZ2",2005,"Mediterranean forest",12,0
"210",19,"Pulmonaria officinalis","LAZ2",2005,"Mediterranean forest",12,0
"211",19,"Rosa arvensis","LAZ2",2005,"Mediterranean forest",12,0
"212",19,"Stachys sylvatica","LAZ2",2005,"Mediterranean forest",12,0
"213",19,"Viola hirta","LAZ2",2005,"Mediterranean forest",12,0
"214",19,"Clematis vitalba","LAZ2",2005,"Mediterranean forest",12,0
"215",19,"Primula vulgaris","LAZ2",2005,"Mediterranean forest",12,0
"216",19,"Ranunculus auricomus","LAZ2",2005,"Mediterranean forest",12,0
"217",19,"Rhamnus catharticus","LAZ2",2005,"Mediterranean forest",12,0
"218",19,"Ulmus minor","LAZ2",2005,"Mediterranean forest",12,0
"219",19,"Viburnum opulus","LAZ2",2005,"Mediterranean forest",12,0
"220",19,"Carex pendula","LAZ2",2005,"Mediterranean forest",12,0
"221",19,"Carex sylvatica","LAZ2",2005,"Mediterranean forest",12,0
"222",19,"Fraxinus oxycarpa","LAZ2",2005,"Mediterranean forest",12,0
"223",19,"Geum urbanum","LAZ2",2005,"Mediterranean forest",12,0
"224",19,"Lamium orvala","LAZ2",2005,"Mediterranean forest",12,0
"225",19,"Veratrum nigrum","LAZ2",2005,"Mediterranean forest",12,0
"226",19,"Heracleum sphondylium","LAZ2",2005,"Mediterranean forest",12,0
"227",19,"Melica nutans","LAZ2",2005,"Mediterranean forest",12,0
"228",19,"Ornithogalum pyrenaicum","LAZ2",2005,"Mediterranean forest",12,0
"229",19,"Asparagus tenuifolius","LAZ2",2005,"Mediterranean forest",12,0
"230",19,"Ajuga reptans","LAZ2",2005,"Mediterranean forest",12,0
"231",19,"Vincetoxicum hirundinaria","LAZ2",2005,"Mediterranean forest",12,0
"232",19,"Hieracium racemosum","LAZ2",2005,"Mediterranean forest",12,0
"233",19,"Loroglossum hircinum","LAZ2",2005,"Mediterranean forest",12,0
"234",19,"Rhinanthus minor","LAZ2",2005,"Mediterranean forest",12,0
"235",19,"Cornus mas","LAZ2",2005,"Mediterranean forest",12,0
"236",19,"Holcus mollis","LAZ2",2005,"Mediterranean forest",12,0
"237",19,"Quercus sp.","LAZ2",2005,"Mediterranean forest",12,0
"238",19,"Hypericum perforatum","LAZ2",2005,"Mediterranean forest",12,0
"239",19,"Oenanthe pimpinelloides","LAZ2",2005,"Mediterranean forest",12,0
"240",19,"Pinus strobus","LAZ2",2005,"Mediterranean forest",12,0
"241",19,"Pirus pyraster","LAZ2",2005,"Mediterranean forest",12,0
"242",19,"Anemone nemorosa","LAZ2",2005,"Mediterranean forest",12,0
"243",19,"Carex caryophyllea","LAZ2",2005,"Mediterranean forest",12,0
"244",19,"Carex digitata","LAZ2",2005,"Mediterranean forest",12,0
"245",19,"Festuca altissima","LAZ2",2005,"Mediterranean forest",12,0
"246",19,"Fraxinus excelsior","LAZ2",2005,"Mediterranean forest",12,0
"247",19,"Lonicera nigra","LAZ2",2005,"Mediterranean forest",12,0
"248",19,"Luzula nivea","LAZ2",2005,"Mediterranean forest",12,0
"249",19,"Luzula pilosa","LAZ2",2005,"Mediterranean forest",12,0
"250",19,"Orchis latifolia","LAZ2",2005,"Mediterranean forest",12,0
"251",19,"Polypodium vulgare","LAZ2",2005,"Mediterranean forest",12,0
"252",19,"Pulsatilla montana","LAZ2",2005,"Mediterranean forest",12,0
"253",19,"Saxifraga cuneifolia","LAZ2",2005,"Mediterranean forest",12,0
"254",19,"Sorbus aria","LAZ2",2005,"Mediterranean forest",12,0
"255",19,"Thalictrum aquilegifolium","LAZ2",2005,"Mediterranean forest",12,0
"256",19,"Geranium phaeum","LAZ2",2005,"Mediterranean forest",12,0
"257",19,"Veronica urticifolia","LAZ2",2005,"Mediterranean forest",12,0
"258",19,"Melampyrum sylvaticum","LAZ2",2005,"Mediterranean forest",12,0
"259",19,"Dryopteris affinis","LAZ2",2005,"Mediterranean forest",12,0
"260",19,"Ranunculus montanus","LAZ2",2005,"Mediterranean forest",12,0
"261",19,"Asplenium trichomanes","LAZ2",2005,"Mediterranean forest",12,0
"262",19,"Laburnum alpinum","LAZ2",2005,"Mediterranean forest",12,0
"263",19,"Coronilla emerus","LAZ2",2005,"Mediterranean forest",12,1
"264",19,"Cytisus sessilifolius","LAZ2",2005,"Mediterranean forest",12,0
"265",19,"Laburnum anagyroides","LAZ2",2005,"Mediterranean forest",12,0
"266",19,"Lathyrus venetus","LAZ2",2005,"Mediterranean forest",12,0
"267",19,"Platanthera bifolia","LAZ2",2005,"Mediterranean forest",12,0
"268",19,"Potentilla micrantha","LAZ2",2005,"Mediterranean forest",12,0
"269",19,"Silene italica","LAZ2",2005,"Mediterranean forest",12,0
"270",19,"Ptilostemon strictus","LAZ2",2005,"Mediterranean forest",12,0
"271",19,"Trifolium ochroleucum","LAZ2",2005,"Mediterranean forest",12,0
"272",19,"Vicia sepium","LAZ2",2005,"Mediterranean forest",12,0
"273",19,"Acer obtusatum","LAZ2",2005,"Mediterranean forest",12,0
"274",19,"Buglossoides purpurocaerulea","LAZ2",2005,"Mediterranean forest",12,0
"275",19,"Campanula trachelium","LAZ2",2005,"Mediterranean forest",12,0
"276",19,"Hepatica nobilis","LAZ2",2005,"Mediterranean forest",12,0
"277",19,"Melittis melissophyllum","LAZ2",2005,"Mediterranean forest",12,0
"278",19,"Asparagus acutifolius","LAZ2",2005,"Mediterranean forest",12,1
"279",19,"Asplenium onopteris","LAZ2",2005,"Mediterranean forest",12,1
"280",19,"Symphytum tuberosum","LAZ2",2005,"Mediterranean forest",12,0
"281",19,"Rosa sempervirens","LAZ2",2005,"Mediterranean forest",12,0
"282",19,"Scutellaria columnae","LAZ2",2005,"Mediterranean forest",12,0
"283",19,"Vitis vinifera","LAZ2",2005,"Mediterranean forest",12,0
"284",19,"Carex distachya","LAZ2",2005,"Mediterranean forest",12,0
"285",19,"Epilobium angustifolium","LAZ2",2005,"Mediterranean forest",12,0
"286",19,"Epilobium montanum","LAZ2",2005,"Mediterranean forest",12,0
"287",19,"Hieracium prenanthoides","LAZ2",2005,"Mediterranean forest",12,0
"288",19,"Larix decidua","LAZ2",2005,"Mediterranean forest",12,0
"289",19,"Orthilia secunda","LAZ2",2005,"Mediterranean forest",12,0
"290",19,"Antennaria dioica","LAZ2",2005,"Mediterranean forest",12,0
"291",19,"Sambucus nigra","LAZ2",2005,"Mediterranean forest",12,0
"292",19,"Vaccinium vitis-idaea","LAZ2",2005,"Mediterranean forest",12,0
"293",19,"Valeriana tripteris","LAZ2",2005,"Mediterranean forest",12,0
"294",19,"Berberis vulgaris","LAZ2",2005,"Mediterranean forest",12,0
"295",19,"Selaginella selaginoides","LAZ2",2005,"Mediterranean forest",12,0
"296",19,"Galeopsis speciosa","LAZ2",2005,"Mediterranean forest",12,0
"297",19,"Cardamine flexuosa","LAZ2",2005,"Mediterranean forest",12,0
"298",19,"Urtica dioica","LAZ2",2005,"Mediterranean forest",12,0
"299",19,"Ballota nigra","LAZ2",2005,"Mediterranean forest",12,0
"300",19,"Viola alba","LAZ2",2005,"Mediterranean forest",12,0
"301",19,"Robinia pseudoacacia","LAZ2",2005,"Mediterranean forest",12,0
"302",19,"Platanthera chlorantha","LAZ2",2005,"Mediterranean forest",12,0
"303",19,"Rubus sp.","LAZ2",2005,"Mediterranean forest",12,0
"304",19,"Hypericum montanum","LAZ2",2005,"Mediterranean forest",12,0
"305",19,"Genista pilosa","LAZ2",2005,"Mediterranean forest",12,0
"306",19,"Cerastium sylvaticum","LAZ2",2005,"Mediterranean forest",12,0
"307",19,"Colchicum autumnale","LAZ2",2005,"Mediterranean forest",12,0
"308",19,"Arum italicum","LAZ2",2005,"Mediterranean forest",12,1
"309",19,"Silene viridiflora","LAZ2",2005,"Mediterranean forest",12,0
"310",19,"Luzula campestris","LAZ2",2005,"Mediterranean forest",12,0
"311",19,"Sedum cepaea","LAZ2",2005,"Mediterranean forest",12,0
"312",19,"Festuca rubra","LAZ2",2005,"Mediterranean forest",12,0
"313",19,"Listera cordata","LAZ2",2005,"Mediterranean forest",12,0
"314",19,"Arbutus unedo","LAZ2",2005,"Mediterranean forest",12,1
"315",19,"Eurhynchium praelongum","LAZ2",2005,"Mediterranean forest",12,0
"316",19,"Leucorchis albida","LAZ2",2005,"Mediterranean forest",12,0
"317",19,"Polystichum lonchitis","LAZ2",2005,"Mediterranean forest",12,0
"318",19,"Rubus hirtus","LAZ2",2005,"Mediterranean forest",12,0
"319",19,"Carex sp.","LAZ2",2005,"Mediterranean forest",12,1
"320",19,"Galium parisiense","LAZ2",2005,"Mediterranean forest",12,0
"321",19,"Moehringia muscosa","LAZ2",2005,"Mediterranean forest",12,0
"322",19,"Myosotis arvensis","LAZ2",2005,"Mediterranean forest",12,0
"323",19,"Ornithogalum umbellatum","LAZ2",2005,"Mediterranean forest",12,0
"324",19,"Allium ursinum","LAZ2",2005,"Mediterranean forest",12,0
"325",19,"Laurus nobilis","LAZ2",2005,"Mediterranean forest",12,0
"326",19,"Carex divulsa","LAZ2",2005,"Mediterranean forest",12,0
"327",19,"Melampyrum cristatum","LAZ2",2005,"Mediterranean forest",12,0
"328",19,"Campanula rapunculus","LAZ2",2005,"Mediterranean forest",12,0
"329",19,"Silene italica","LAZ2",2005,"Mediterranean forest",12,0
"330",19,"Galium sp.","LAZ2",2005,"Mediterranean forest",12,0
"331",19,"Anthriscus sylvestris","LAZ2",2005,"Mediterranean forest",12,0
"332",19,"Astrantia major","LAZ2",2005,"Mediterranean forest",12,0
"333",19,"Dryopteris carthusiana","LAZ2",2005,"Mediterranean forest",12,0
"334",19,"Aruncus dioicus","LAZ2",2005,"Mediterranean forest",12,0
"335",19,"Peucedanum ostruthium","LAZ2",2005,"Mediterranean forest",12,0
"336",19,"Lathyrus sylvestris","LAZ2",2005,"Mediterranean forest",12,0
"337",19,"Cyclamen repandum","LAZ2",2005,"Mediterranean forest",12,0
"338",19,"Urtica sp.","LAZ2",2005,"Mediterranean forest",12,0
"339",19,"Orobanche schultzii","LAZ2",2005,"Mediterranean forest",12,0
"340",19,"Iris foetidissima","LAZ2",2005,"Mediterranean forest",12,0
"341",19,"Phillyrea latifolia","LAZ2",2005,"Mediterranean forest",12,1
"342",19,"Ostrya carpinifolia","LAZ2",2005,"Mediterranean forest",12,0
"343",19,"Cardamine enneaphyllos","LAZ2",2005,"Mediterranean forest",12,0
"344",19,"Actaea spicata","LAZ2",2005,"Mediterranean forest",12,0
"345",19,"Digitalis lutea","LAZ2",2005,"Mediterranean forest",12,0
"346",19,"Agrostis capillaris","LAZ2",2005,"Mediterranean forest",12,0
"347",19,"Huperzia selago","LAZ2",2005,"Mediterranean forest",12,0
"348",19,"Senecio ovatus","LAZ2",2005,"Mediterranean forest",12,0
"349",19,"Thesium sp.","LAZ2",2005,"Mediterranean forest",12,0
"350",19,"Angelica sylvestris","LAZ2",2005,"Mediterranean forest",12,0
"351",19,"Rosa pendulina","LAZ2",2005,"Mediterranean forest",12,0
"352",19,"Bromus ramosus","LAZ2",2005,"Mediterranean forest",12,0
"353",19,"Gentiana purpurea","LAZ2",2005,"Mediterranean forest",12,0
"354",19,"Senecio cacaliaster","LAZ2",2005,"Mediterranean forest",12,0
"355",19,"Cardamine monteluccii","LAZ2",2005,"Mediterranean forest",12,0
"356",19,"Geranium lucidum","LAZ2",2005,"Mediterranean forest",12,0
"357",19,"Doronicum columnae","LAZ2",2005,"Mediterranean forest",12,0
"358",19,"Anemone apennina","LAZ2",2005,"Mediterranean forest",12,0
"359",19,"Orobanche sp.","LAZ2",2005,"Mediterranean forest",12,0
"360",19,"Ailanthus altissima","LAZ2",2005,"Mediterranean forest",12,0
"361",19,"Hieracium racemosum","LAZ2",2005,"Mediterranean forest",12,0
